-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,29.0,81.875,-2.09,-1.0,3.88,2.84,9.13,10.99,15.87,16.08,14.74,9.32,4.15,-1.82,6.84
T2MDEW,2022,29.5,73.125,3.82,3.12,3.53,0.4,7.32,13.81,25.26,24.6,21.26,9.98,4.69,-1.26,9.71
T2MDEW,2022,29.5,73.75,3.54,3.25,4.61,1.13,7.91,13.39,24.81,24.07,21.07,11.1,5.21,-0.83,9.94
T2MDEW,2022,29.5,74.375,4.1,4.15,5.25,1.03,8.29,13.47,24.89,24.35,21.6,12.33,5.55,-0.83,10.35
T2MDEW,2022,29.5,75.0,4.63,5.08,5.79,0.77,8.91,13.54,24.95,24.6,22.03,13.73,6.35,-0.77,10.8
T2MDEW,2022,29.5,75.625,5.15,5.57,6.68,1.08,9.8,13.69,24.83,24.79,22.27,15.01,8.06,0.89,11.49
T2MDEW,2022,29.5,76.25,6.14,6.23,8.26,2.4,10.49,14.19,24.79,25.06,22.86,16.41,10.36,3.7,12.57
T2MDEW,2022,29.5,76.875,7.13,7.18,9.29,4.16,10.89,14.52,24.74,25.13,23.14,17.31,11.53,5.57,13.38
T2MDEW,2022,29.5,77.5,7.77,7.91,9.68,4.55,10.77,14.43,24.65,24.61,22.92,18.14,12.3,6.16,13.66
T2MDEW,2022,29.5,78.125,8.27,8.29,9.94,4.91,11.36,14.67,24.44,24.77,23.14,18.77,13.33,7.55,14.12
T2MDEW,2022,29.5,78.75,6.99,6.88,9.17,4.72,10.6,13.95,22.95,22.95,22.04,17.63,11.83,6.46,13.01
T2MDEW,2022,29.5,79.375,3.91,3.93,6.92,3.5,9.82,12.46,20.72,20.78,19.69,14.87,9.1,3.45,10.76
T2MDEW,2022,29.5,80.0,1.69,1.78,5.49,1.87,10.02,11.53,19.48,19.58,18.27,13.23,7.76,2.04,9.4
T2MDEW,2022,29.5,80.625,-0.65,-0.23,4.08,1.57,9.13,10.51,17.76,18.01,16.39,11.06,5.42,-0.41,7.72
T2MDEW,2022,29.5,81.25,-4.58,-4.2,1.02,0.01,6.87,8.46,14.47,14.78,12.8,7.33,1.55,-4.55,4.5
T2MDEW,2022,29.5,81.875,-6.35,-5.89,-0.62,-0.37,6.06,7.75,12.77,13.13,11.29,4.92,-0.99,-6.68,2.92
T2MDEW,2022,30.0,73.125,3.76,3.55,4.3,0.58,7.7,13.08,25.22,24.89,21.36,10.14,4.9,-1.19,9.86
T2MDEW,2022,30.0,73.75,4.04,4.24,4.98,0.82,8.16,12.95,25.16,24.9,21.69,11.31,5.02,-1.11,10.18
T2MDEW,2022,30.0,74.375,4.5,4.98,5.87,0.69,8.3,13.01,25.22,25.09,22.24,13.16,5.65,-0.96,10.65
T2MDEW,2022,30.0,75.0,4.95,5.47,6.95,1.15,8.97,13.09,25.07,25.0,22.39,14.17,7.4,-0.04,11.21
T2MDEW,2022,30.0,75.625,5.49,5.69,8.04,2.28,9.78,13.5,24.78,24.95,22.28,15.12,8.72,1.95,11.88
T2MDEW,2022,30.0,76.25,6.38,6.5,8.94,3.68,10.53,14.06,24.87,25.16,22.83,16.51,10.49,4.37,12.86
T2MDEW,2022,30.0,76.875,7.23,7.46,9.58,4.9,10.95,14.44,25.1,25.34,23.53,17.63,11.85,6.25,13.69
T2MDEW,2022,30.0,77.5,7.87,7.98,10.25,5.79,10.7,14.45,25.06,25.16,23.73,18.19,12.74,7.46,14.11
T2MDEW,2022,30.0,78.125,6.83,6.95,9.4,5.12,10.4,13.77,23.92,24.04,22.78,17.32,11.62,6.84,13.25
T2MDEW,2022,30.0,78.75,3.22,3.56,6.94,3.31,8.84,12.12,20.81,20.76,19.47,14.09,8.21,3.03,10.36
T2MDEW,2022,30.0,79.375,-1.08,-0.41,3.21,0.55,7.19,10.26,17.83,17.72,16.12,10.6,4.26,-1.8,7.04
T2MDEW,2022,30.0,80.0,-5.12,-4.61,-0.31,-1.82,5.99,8.08,15.29,15.19,13.36,7.5,0.94,-5.49,4.08
T2MDEW,2022,30.0,80.625,-10.05,-9.6,-4.5,-3.86,2.85,4.76,10.85,10.75,8.46,1.66,-4.36,-10.28,-0.28
T2MDEW,2022,30.0,81.25,-15.09,-15.81,-8.92,-6.1,-1.17,1.29,6.16,6.04,3.41,-3.78,-9.93,-15.57,-4.96
T2MDEW,2022,30.0,81.875,-14.3,-14.59,-8.8,-5.92,-0.28,2.1,6.68,6.95,4.57,-2.82,-8.35,-13.62,-4.03
T2MDEW,2022,30.5,73.125,3.74,3.99,5.76,1.01,7.89,12.64,25.16,25.16,21.21,10.6,5.3,-0.96,10.12
T2MDEW,2022,30.5,73.75,4.41,4.91,6.36,1.42,8.27,12.75,25.2,25.25,21.82,11.55,5.54,-0.69,10.57
T2MDEW,2022,30.5,74.375,4.9,5.31,7.49,2.12,8.46,12.81,25.11,25.22,22.12,13.25,6.65,0.1,11.13
T2MDEW,2022,30.5,75.0,5.44,5.81,8.38,2.67,8.92,12.94,25.01,25.11,22.36,14.22,8.03,1.32,11.68
T2MDEW,2022,30.5,75.625,6.04,6.32,9.14,3.94,9.77,13.26,24.9,25.06,22.48,15.3,9.19,3.19,12.38
T2MDEW,2022,30.5,76.25,6.8,7.21,9.58,4.9,10.57,13.84,25.1,25.31,23.16,16.67,10.61,4.88,13.22
T2MDEW,2022,30.5,76.875,6.42,6.79,9.05,4.99,10.58,13.85,24.68,24.84,23.08,16.94,10.97,5.56,13.15
T2MDEW,2022,30.5,77.5,4.75,4.77,7.9,5.19,9.71,12.97,23.03,23.07,21.47,15.37,9.35,4.37,11.83
T2MDEW,2022,30.5,78.125,1.75,1.88,6.25,4.17,8.8,11.44,20.49,20.43,18.95,12.49,6.02,1.41,9.51
T2MDEW,2022,30.5,78.75,-3.68,-3.08,1.04,0.28,5.74,9.02,16.94,16.58,14.86,8.06,0.95,-4.69,5.17
T2MDEW,2022,30.5,79.375,-10.51,-10.11,-5.74,-4.69,1.76,4.58,11.7,11.2,9.01,2.09,-5.49,-12.15,-0.7
T2MDEW,2022,30.5,80.0,-17.59,-17.57,-11.11,-7.41,-2.7,-0.33,5.43,4.91,2.37,-4.7,-11.6,-17.25,-6.46
T2MDEW,2022,30.5,80.625,-19.52,-19.75,-12.91,-8.69,-4.47,-1.84,3.18,2.84,0.17,-6.99,-13.44,-18.61,-8.34
T2MDEW,2022,30.5,81.25,-19.69,-20.24,-13.45,-9.52,-5.19,-2.36,2.45,2.22,-0.62,-8.0,-14.6,-19.89,-9.07
T2MDEW,2022,30.5,81.875,-21.54,-22.04,-15.65,-11.11,-6.23,-3.33,0.97,1.04,-1.75,-9.95,-16.28,-21.36,-10.6
T2MDEW,2022,31.0,73.125,3.89,4.37,7.43,2.19,8.08,12.28,25.0,25.26,21.31,11.24,6.28,0.08,10.62
T2MDEW,2022,31.0,73.75,4.83,5.36,8.05,2.98,8.28,12.56,24.92,25.23,21.82,12.12,6.51,0.47,11.09
T2MDEW,2022,31.0,74.375,5.58,5.9,9.03,4.41,8.57,12.59,24.71,25.23,22.12,13.28,7.66,1.73,11.73
T2MDEW,2022,31.0,75.0,6.12,6.47,9.65,4.92,8.95,12.77,24.75,25.2,22.59,14.5,8.56,2.72,12.27
T2MDEW,2022,31.0,75.625,6.63,7.15,10.13,5.84,9.72,12.96,24.94,25.22,22.92,15.81,9.62,4.17,12.93
T2MDEW,2022,31.0,76.25,6.8,7.4,10.07,6.3,10.64,13.71,25.03,25.25,23.3,16.74,10.31,5.07,13.39
T2MDEW,2022,31.0,76.875,3.88,4.43,7.66,5.16,9.62,12.48,22.72,22.88,21.01,14.73,8.36,3.32,11.35
T2MDEW,2022,31.0,77.5,-1.43,-1.31,3.51,3.42,7.18,9.74,18.4,18.26,16.16,9.72,2.5,-2.53,6.97
T2MDEW,2022,31.0,78.125,-5.62,-5.86,-0.46,0.39,4.88,7.38,15.44,15.03,12.81,5.55,-1.63,-6.42,3.46
T2MDEW,2022,31.0,78.75,-15.2,-15.09,-9.9,-6.65,-1.59,1.08,7.85,6.99,4.46,-3.67,-10.61,-15.09,-4.79
T2MDEW,2022,31.0,79.375,-20.48,-20.99,-15.04,-10.2,-5.62,-3.14,2.72,2.06,-0.61,-8.52,-15.66,-20.76,-9.69
T2MDEW,2022,31.0,80.0,-20.22,-20.54,-14.6,-10.46,-6.09,-3.66,2.41,1.94,-0.9,-8.49,-15.14,-20.34,-9.67
T2MDEW,2022,31.0,80.625,-19.66,-20.29,-14.53,-10.94,-6.46,-3.85,1.88,1.81,-1.15,-8.5,-15.04,-20.14,-9.74
T2MDEW,2022,31.0,81.25,-20.4,-21.07,-15.4,-11.61,-7.01,-3.96,1.26,1.47,-1.63,-9.3,-16.09,-21.29,-10.42
T2MDEW,2022,31.0,81.875,-21.81,-22.38,-17.07,-12.96,-7.94,-4.89,-0.14,0.5,-2.67,-10.96,-17.44,-22.53,-11.69
T2MDEW,2022,31.5,73.125,4.5,5.12,8.81,3.8,8.39,12.11,24.83,25.16,21.79,12.26,7.26,1.74,11.31
T2MDEW,2022,31.5,73.75,5.54,6.12,9.42,4.64,8.4,12.37,24.77,25.24,22.28,13.19,7.65,2.19,11.82
T2MDEW,2022,31.5,74.375,6.32,6.84,10.21,5.64,8.75,12.51,24.68,25.37,22.8,14.33,8.73,3.11,12.44
T2MDEW,2022,31.5,75.0,6.71,7.26,10.57,6.64,9.26,12.52,24.7,25.44,23.2,15.48,9.6,4.18,12.96
T2MDEW,2022,31.5,75.625,6.86,7.55,10.76,7.43,10.01,12.83,25.01,25.4,23.4,16.49,10.41,5.23,13.45
T2MDEW,2022,31.5,76.25,5.92,6.58,9.9,7.78,10.74,13.42,24.52,24.73,22.88,16.32,9.76,4.81,13.11
T2MDEW,2022,31.5,76.875,1.35,2.04,5.99,5.58,9.1,11.67,21.3,21.29,19.28,12.68,5.53,0.45,9.69
T2MDEW,2022,31.5,77.5,-6.28,-6.17,-1.22,1.04,4.85,6.93,15.12,14.74,12.09,5.18,-1.97,-6.94,3.11
T2MDEW,2022,31.5,78.125,-12.94,-13.9,-7.72,-4.48,-0.24,1.96,9.1,8.38,5.43,-1.76,-8.44,-12.17,-3.06
T2MDEW,2022,31.5,78.75,-19.35,-20.17,-13.77,-8.84,-4.96,-2.64,3.64,3.05,-0.23,-7.92,-14.62,-18.82,-8.72
T2MDEW,2022,31.5,79.375,-20.18,-20.6,-14.53,-10.54,-6.52,-4.24,2.49,2.25,-1.05,-8.88,-15.29,-19.95,-9.75
T2MDEW,2022,31.5,80.0,-19.99,-20.44,-15.31,-11.64,-7.33,-5.17,1.68,1.76,-1.47,-9.45,-15.83,-20.61,-10.32
T2MDEW,2022,31.5,80.625,-21.34,-22.04,-17.35,-13.7,-9.33,-6.75,-0.06,0.26,-3.14,-10.98,-17.76,-22.41,-12.05
T2MDEW,2022,31.5,81.25,-22.69,-23.33,-18.59,-14.74,-10.07,-7.26,-1.07,-0.34,-3.88,-11.87,-18.64,-23.4,-12.99
T2MDEW,2022,31.5,81.875,-22.11,-22.94,-18.4,-14.98,-9.64,-7.03,-1.38,-0.02,-3.67,-11.58,-18.53,-23.41,-12.81
T2MDEW,2022,32.0,73.125,5.1,5.75,9.67,6.16,9.15,12.17,24.96,25.04,22.57,13.5,8.2,3.25,12.13
T2MDEW,2022,32.0,73.75,6.16,6.82,10.73,6.43,9.02,12.58,25.11,25.46,23.22,14.9,9.14,4.38,12.83
T2MDEW,2022,32.0,74.375,6.71,7.39,11.28,6.83,9.38,12.67,25.06,25.62,23.49,15.89,10.06,5.05,13.29
T2MDEW,2022,32.0,75.0,6.78,7.52,11.04,7.37,9.84,12.47,25.06,25.7,23.7,16.46,10.48,5.53,13.5
T2MDEW,2022,32.0,75.625,6.0,6.81,10.41,8.12,10.53,12.67,24.76,25.07,23.21,16.3,10.24,5.41,13.29
T2MDEW,2022,32.0,76.25,2.0,2.66,6.55,6.71,9.27,11.38,21.85,21.83,19.79,12.79,5.99,1.36,10.18
T2MDEW,2022,32.0,76.875,-5.32,-5.08,-0.45,2.66,5.67,8.04,16.64,16.28,13.58,6.06,-1.19,-5.8,4.26
T2MDEW,2022,32.0,77.5,-14.87,-15.25,-10.12,-4.61,-0.88,1.19,7.85,7.29,4.08,-3.89,-10.3,-14.28,-4.48
T2MDEW,2022,32.0,78.125,-18.72,-19.32,-13.63,-7.81,-4.23,-1.92,4.28,3.6,0.0,-7.92,-14.25,-17.53,-8.12
T2MDEW,2022,32.0,78.75,-19.26,-19.85,-13.61,-9.43,-5.68,-3.49,3.37,3.06,-0.71,-8.64,-14.37,-18.29,-8.91
T2MDEW,2022,32.0,79.375,-19.93,-20.56,-15.18,-11.84,-7.93,-5.52,1.64,2.0,-1.83,-10.08,-15.75,-20.0,-10.42
T2MDEW,2022,32.0,80.0,-20.4,-21.26,-16.83,-13.82,-9.58,-6.75,0.37,1.17,-2.67,-10.9,-16.99,-21.42,-11.59
T2MDEW,2022,32.0,80.625,-21.14,-22.2,-18.34,-15.16,-10.78,-7.94,-0.77,0.35,-3.56,-11.61,-18.21,-22.7,-12.67
T2MDEW,2022,32.0,81.25,-21.68,-22.66,-18.59,-15.45,-10.92,-8.51,-1.5,0.2,-3.83,-11.71,-18.68,-23.13,-13.04
T2MDEW,2022,32.0,81.875,-21.37,-22.26,-17.98,-15.81,-10.27,-8.17,-1.59,1.05,-3.08,-10.71,-17.9,-22.58,-12.56
T2MDEW,2022,32.5,73.125,5.31,6.01,10.57,8.25,9.45,12.08,24.88,24.83,22.95,14.68,9.08,4.46,12.71
T2MDEW,2022,32.5,73.75,6.24,6.95,11.62,8.67,9.95,13.1,25.31,25.45,23.6,16.12,10.35,5.91,13.61
T2MDEW,2022,32.5,74.375,6.3,7.15,11.4,7.95,10.13,12.87,25.18,25.57,23.59,16.28,10.43,5.85,13.56
T2MDEW,2022,32.5,75.0,5.09,6.19,10.15,7.27,10.17,12.16,24.36,24.77,22.79,15.52,9.23,4.49,12.68
T2MDEW,2022,32.5,75.625,1.88,2.83,7.1,6.43,9.27,10.78,21.85,22.02,20.01,12.58,5.86,1.26,10.16
T2MDEW,2022,32.5,76.25,-5.27,-4.98,-0.13,2.83,5.57,7.48,16.14,15.82,13.41,5.18,-1.35,-5.43,4.11
T2MDEW,2022,32.5,76.875,-14.54,-15.19,-9.79,-3.83,-0.74,1.48,8.2,7.48,4.22,-4.35,-10.53,-14.05,-4.3
T2MDEW,2022,32.5,77.5,-20.44,-21.12,-16.47,-9.38,-5.59,-3.24,2.54,1.86,-1.6,-10.51,-17.11,-20.35,-10.12
T2MDEW,2022,32.5,78.125,-21.59,-21.96,-16.53,-10.45,-6.56,-4.21,1.94,1.51,-2.26,-11.12,-17.44,-20.56,-10.77
T2MDEW,2022,32.5,78.75,-21.45,-21.92,-16.22,-11.85,-8.27,-6.1,0.85,1.12,-2.75,-11.34,-16.93,-20.39,-11.27
T2MDEW,2022,32.5,79.375,-21.27,-21.93,-16.96,-14.19,-10.28,-7.9,-0.29,0.73,-3.31,-12.05,-17.47,-21.19,-12.18
T2MDEW,2022,32.5,80.0,-20.87,-21.97,-18.19,-15.74,-11.18,-8.5,-0.92,0.85,-3.36,-12.02,-17.9,-21.99,-12.65
T2MDEW,2022,32.5,80.625,-21.24,-22.47,-19.53,-16.66,-11.72,-9.2,-1.77,0.49,-3.73,-12.16,-18.55,-22.74,-13.27
T2MDEW,2022,32.5,81.25,-21.49,-22.67,-19.64,-17.19,-11.69,-9.57,-2.47,0.53,-3.72,-11.82,-18.73,-23.09,-13.46
T2MDEW,2022,32.5,81.875,-20.97,-21.96,-18.57,-16.89,-10.84,-8.85,-2.42,1.6,-2.69,-10.45,-17.71,-22.51,-12.69
T2MDEW,2022,33.0,73.125,4.85,5.74,11.55,10.23,9.73,12.28,24.69,24.35,22.61,15.08,9.48,5.42,13.0
T2MDEW,2022,33.0,73.75,5.27,6.19,11.64,10.05,10.59,13.32,24.91,24.74,22.92,15.42,9.8,5.51,13.36
T2MDEW,2022,33.0,74.375,3.54,4.36,9.43,8.39,10.22,11.99,23.3,23.16,21.13,13.47,7.7,3.14,11.65
T2MDEW,2022,33.0,75.0,0.52,1.54,6.48,6.42,9.05,10.73,20.97,20.82,18.68,10.83,4.46,-0.17,9.19
T2MDEW,2022,33.0,75.625,-3.73,-2.7,2.04,3.7,6.56,8.33,17.49,17.13,14.84,6.53,-0.23,-4.21,5.48
T2MDEW,2022,33.0,76.25,-11.39,-11.51,-5.94,-1.31,1.51,3.7,10.96,10.2,7.34,-1.56,-7.81,-11.06,-1.41
T2MDEW,2022,33.0,76.875,-18.79,-19.36,-14.0,-7.84,-4.37,-2.07,3.82,3.05,-0.26,-9.61,-15.7,-18.86,-8.67
T2MDEW,2022,33.0,77.5,-21.57,-21.94,-16.71,-10.49,-6.88,-4.88,1.51,0.98,-2.82,-12.12,-18.02,-21.12,-11.17
T2MDEW,2022,33.0,78.125,-22.8,-22.96,-17.24,-11.67,-7.87,-5.86,0.54,0.48,-3.56,-12.68,-18.62,-21.76,-12.0
T2MDEW,2022,33.0,78.75,-22.35,-22.57,-16.92,-12.94,-9.31,-7.41,-0.34,0.36,-3.7,-12.66,-17.86,-21.17,-12.24
T2MDEW,2022,33.0,79.375,-21.75,-22.29,-17.39,-15.25,-11.19,-9.1,-1.23,0.34,-3.75,-12.79,-18.06,-21.69,-12.85
T2MDEW,2022,33.0,80.0,-21.55,-22.56,-18.72,-16.75,-11.85,-9.6,-1.99,0.6,-3.68,-12.68,-18.81,-22.77,-13.36
T2MDEW,2022,33.0,80.625,-22.07,-23.31,-20.14,-17.64,-12.26,-10.05,-3.03,0.4,-3.9,-12.76,-19.63,-23.61,-14.0
T2MDEW,2022,33.0,81.25,-22.09,-23.41,-20.76,-18.35,-12.33,-10.26,-3.88,0.53,-3.76,-12.24,-19.34,-23.63,-14.13
T2MDEW,2022,33.0,81.875,-21.57,-22.8,-20.16,-18.21,-11.82,-9.56,-4.04,1.27,-3.2,-11.24,-18.62,-23.09,-13.59
T2MDEW,2022,33.5,73.125,3.9,4.86,11.14,10.92,10.61,11.95,24.27,23.76,22.06,14.49,8.75,4.67,12.62
T2MDEW,2022,33.5,73.75,1.87,2.53,8.46,9.16,10.49,11.56,22.29,21.59,19.62,11.74,6.16,1.86,10.61
T2MDEW,2022,33.5,74.375,-2.21,-1.68,4.29,5.74,7.74,9.46,18.74,18.06,15.76,7.19,1.77,-2.72,6.85
T2MDEW,2022,33.5,75.0,-5.77,-5.05,0.66,3.19,5.59,7.58,15.7,15.01,12.05,2.99,-2.13,-5.92,3.66
T2MDEW,2022,33.5,75.625,-9.59,-8.91,-3.37,0.41,2.98,5.16,12.68,11.86,8.3,-0.99,-6.25,-9.49,0.23
T2MDEW,2022,33.5,76.25,-16.76,-16.91,-11.1,-5.76,-2.73,-0.49,5.64,4.8,1.18,-7.89,-13.76,-16.77,-6.71
T2MDEW,2022,33.5,76.875,-20.14,-20.22,-14.44,-8.51,-5.43,-3.26,2.6,2.05,-1.87,-10.95,-16.57,-19.67,-9.7
T2MDEW,2022,33.5,77.5,-21.56,-21.32,-15.74,-9.99,-6.8,-5.07,1.26,1.19,-2.93,-11.99,-17.25,-20.21,-10.87
T2MDEW,2022,33.5,78.125,-22.53,-22.36,-16.63,-11.71,-8.4,-6.66,-0.36,0.13,-4.38,-13.32,-18.35,-21.49,-12.17
T2MDEW,2022,33.5,78.75,-22.47,-22.48,-16.65,-13.46,-9.85,-7.96,-1.29,-0.11,-4.72,-13.6,-18.21,-21.57,-12.7
T2MDEW,2022,33.5,79.375,-22.13,-22.52,-17.32,-15.73,-11.62,-9.44,-2.19,-0.13,-4.59,-13.72,-18.65,-22.26,-13.36
T2MDEW,2022,33.5,80.0,-21.94,-22.73,-18.43,-17.15,-12.07,-9.71,-2.86,0.42,-4.12,-13.37,-19.4,-23.26,-13.72
T2MDEW,2022,33.5,80.625,-22.1,-23.21,-19.67,-18.02,-12.4,-9.84,-3.81,0.62,-3.92,-12.93,-19.83,-23.78,-14.07
T2MDEW,2022,33.5,81.25,-22.66,-23.89,-20.86,-18.91,-12.83,-10.17,-5.08,0.06,-4.44,-13.13,-20.04,-23.84,-14.65
T2MDEW,2022,33.5,81.875,-23.03,-24.32,-21.63,-19.72,-13.24,-10.36,-5.99,-0.24,-4.94,-13.3,-20.37,-23.91,-15.09
T2MDEW,2022,34.0,73.125,1.21,2.08,8.24,9.48,10.65,10.94,22.22,21.43,19.77,11.52,5.62,1.56,10.39
T2MDEW,2022,34.0,73.75,-2.69,-1.67,4.43,6.34,8.14,9.68,18.95,18.0,16.04,7.42,1.46,-2.68,6.95
T2MDEW,2022,34.0,74.375,-6.27,-4.96,1.38,4.2,6.28,8.14,16.26,15.12,12.29,3.15,-2.0,-5.95,3.97
T2MDEW,2022,34.0,75.0,-8.82,-7.88,-1.59,1.83,4.37,6.61,14.06,12.84,9.11,-0.63,-4.76,-8.6,1.38
T2MDEW,2022,34.0,75.625,-15.09,-14.68,-8.46,-3.62,-0.9,1.48,7.91,6.9,2.89,-6.25,-11.23,-14.69,-4.65
T2MDEW,2022,34.0,76.25,-19.49,-19.38,-13.24,-7.94,-5.0,-2.79,2.93,2.26,-2.05,-10.85,-16.21,-19.51,-9.27
T2MDEW,2022,34.0,76.875,-20.1,-19.68,-13.21,-8.22,-5.83,-3.66,2.14,1.98,-3.05,-11.61,-15.76,-18.85,-9.65
T2MDEW,2022,34.0,77.5,-20.55,-19.86,-13.95,-9.27,-6.68,-4.59,1.17,1.62,-3.69,-12.14,-16.1,-19.3,-10.28
T2MDEW,2022,34.0,78.125,-21.74,-21.32,-15.82,-11.56,-8.6,-6.46,-0.85,0.01,-5.53,-13.98,-17.89,-21.16,-12.07
T2MDEW,2022,34.0,78.75,-23.12,-23.11,-17.26,-14.46,-10.98,-8.65,-2.88,-1.37,-6.71,-15.39,-19.19,-22.68,-13.82
T2MDEW,2022,34.0,79.375,-23.39,-23.78,-18.24,-16.73,-12.84,-10.16,-4.02,-1.57,-6.72,-15.85,-20.02,-23.52,-14.74
T2MDEW,2022,34.0,80.0,-23.7,-24.32,-19.57,-18.19,-13.32,-10.32,-4.83,-1.45,-6.48,-15.85,-21.04,-24.49,-15.3
T2MDEW,2022,34.0,80.625,-23.81,-24.56,-20.62,-19.08,-13.49,-10.1,-5.48,-1.18,-6.12,-15.37,-21.22,-24.65,-15.47
T2MDEW,2022,34.0,81.25,-24.13,-24.91,-21.15,-19.24,-13.17,-9.62,-5.8,-1.03,-5.96,-14.98,-21.31,-24.7,-15.5
T2MDEW,2022,34.0,81.875,-24.55,-25.42,-22.05,-19.9,-13.38,-9.73,-6.55,-1.18,-6.34,-15.06,-21.71,-25.13,-15.92
T2MDEW,2022,34.5,73.125,-1.82,-1.18,5.1,6.74,8.21,8.59,19.49,18.07,16.66,7.92,2.53,-1.72,7.38
T2MDEW,2022,34.5,73.75,-5.54,-4.81,0.82,2.94,5.12,6.69,16.01,14.29,11.95,2.58,-2.02,-6.13,3.49
T2MDEW,2022,34.5,74.375,-8.98,-7.59,-1.07,2.17,4.66,6.6,14.22,12.69,9.38,-0.36,-3.94,-7.8,1.66
T2MDEW,2022,34.5,75.0,-13.19,-12.31,-5.71,-1.47,1.04,3.4,10.16,8.84,4.79,-4.46,-8.16,-11.89,-2.41
T2MDEW,2022,34.5,75.625,-16.86,-16.25,-9.62,-4.85,-2.59,-0.08,6.02,5.13,0.51,-8.08,-12.68,-16.17,-6.29
T2MDEW,2022,34.5,76.25,-18.17,-17.53,-11.24,-6.63,-4.25,-1.82,4.03,3.66,-1.59,-10.33,-14.28,-17.63,-7.98
T2MDEW,2022,34.5,76.875,-20.09,-19.46,-13.46,-8.91,-6.54,-4.24,1.09,1.75,-4.56,-12.68,-16.15,-19.42,-10.22
T2MDEW,2022,34.5,77.5,-20.28,-19.66,-13.93,-9.96,-7.43,-5.07,-0.13,0.82,-5.64,-13.37,-16.55,-19.75,-10.91
T2MDEW,2022,34.5,78.125,-23.34,-23.06,-17.55,-13.68,-10.42,-7.75,-2.83,-1.63,-7.59,-15.93,-19.46,-22.86,-13.84
T2MDEW,2022,34.5,78.75,-25.18,-25.2,-19.3,-16.13,-12.89,-9.92,-4.69,-3.07,-8.97,-17.54,-20.95,-24.23,-15.67
T2MDEW,2022,34.5,79.375,-25.2,-25.47,-19.8,-17.94,-14.0,-10.56,-5.56,-3.09,-9.01,-18.02,-21.68,-24.89,-16.27
T2MDEW,2022,34.5,80.0,-25.16,-25.56,-20.63,-18.79,-13.82,-10.04,-5.84,-2.75,-8.57,-17.96,-22.42,-25.48,-16.42
T2MDEW,2022,34.5,80.625,-25.18,-25.62,-21.2,-19.32,-13.7,-9.47,-6.18,-2.3,-8.2,-17.61,-22.74,-25.72,-16.44
