-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,20.5,71.875,15.71,17.04,19.56,23.2,25.6,26.06,25.39,24.94,24.82,22.65,20.23,19.12,22.03
T2MDEW,2022,20.5,72.5,15.74,17.47,20.09,24.01,25.78,26.12,25.43,24.93,25.0,22.63,19.81,18.99,22.17
T2MDEW,2022,20.5,73.125,10.11,9.37,8.79,15.8,21.53,23.71,24.74,24.26,24.44,20.95,14.88,12.55,17.59
T2MDEW,2022,20.5,73.75,8.98,4.69,4.89,8.94,17.79,21.19,22.92,22.46,22.68,19.12,13.64,12.36,14.97
T2MDEW,2022,20.5,74.375,7.7,2.91,4.01,6.29,15.48,19.82,22.29,22.0,22.35,18.75,13.53,12.88,14.0
T2MDEW,2022,20.5,75.0,7.74,2.65,4.13,5.61,14.43,19.61,22.55,22.38,22.79,19.37,14.15,13.48,14.07
T2MDEW,2022,21.0,68.125,15.96,17.79,21.46,24.41,26.09,25.97,25.3,24.67,24.01,22.61,20.19,17.56,22.17
T2MDEW,2022,21.0,68.75,15.6,17.84,21.61,24.36,26.0,26.03,25.33,24.74,24.13,22.65,19.94,17.46,22.14
T2MDEW,2022,21.0,69.375,14.98,17.49,21.22,24.14,25.85,26.05,25.32,24.78,24.29,22.41,19.3,17.17,21.92
T2MDEW,2022,21.0,70.0,13.15,15.49,17.99,21.88,24.71,25.38,25.15,24.7,24.27,21.84,17.34,14.66,20.55
T2MDEW,2022,21.0,70.625,9.72,11.1,11.37,16.48,21.93,23.84,24.62,24.26,23.88,20.57,14.6,10.6,17.75
T2MDEW,2022,21.0,71.25,9.49,9.93,9.3,14.4,20.69,23.41,24.59,24.23,23.86,20.46,15.08,10.97,17.2
T2MDEW,2022,21.0,71.875,12.8,13.04,13.57,18.06,22.75,24.72,25.25,24.79,24.56,21.73,18.02,15.67,19.58
T2MDEW,2022,21.0,72.5,14.62,16.16,17.8,22.03,24.95,25.81,25.55,25.0,25.01,22.26,19.04,18.13,21.36
T2MDEW,2022,21.0,73.125,9.77,9.46,8.16,15.23,21.28,23.78,25.11,24.56,24.72,20.97,14.96,12.68,17.56
T2MDEW,2022,21.0,73.75,8.74,5.56,5.8,10.74,18.65,21.97,23.91,23.4,23.62,19.81,14.14,12.53,15.74
T2MDEW,2022,21.0,74.375,7.29,3.23,4.18,7.31,16.21,20.44,23.12,22.75,23.05,19.16,13.75,12.8,14.44
T2MDEW,2022,21.0,75.0,7.39,2.86,4.25,6.26,15.11,20.2,23.44,23.24,23.59,19.91,14.53,13.59,14.53
T2MDEW,2022,21.5,68.125,15.37,17.76,21.33,24.51,26.11,25.99,25.54,24.77,24.03,22.71,20.07,16.91,22.09
T2MDEW,2022,21.5,68.75,14.91,17.73,21.41,24.34,26.01,26.04,25.54,24.83,24.14,22.69,19.67,16.77,22.01
T2MDEW,2022,21.5,69.375,13.47,16.26,19.29,22.93,25.24,25.71,25.43,24.81,24.18,21.97,17.74,15.04,21.01
T2MDEW,2022,21.5,70.0,9.32,11.35,12.46,17.7,22.38,24.18,25.02,24.55,23.95,20.6,13.7,9.35,17.88
T2MDEW,2022,21.5,70.625,6.48,7.27,7.19,12.8,19.69,22.79,24.53,24.16,23.64,19.64,12.05,6.63,15.57
T2MDEW,2022,21.5,71.25,6.3,5.8,5.03,10.18,18.03,22.02,24.35,24.01,23.57,19.28,12.44,7.15,14.85
T2MDEW,2022,21.5,71.875,9.03,7.37,6.63,11.0,18.41,22.53,24.9,24.52,24.15,20.38,14.98,11.13,16.25
T2MDEW,2022,21.5,72.5,13.1,13.6,14.52,18.7,23.23,25.0,25.57,25.05,24.96,21.77,17.94,16.6,20.0
T2MDEW,2022,21.5,73.125,8.85,7.69,6.61,13.03,20.2,23.36,25.28,24.7,24.8,20.66,14.6,12.33,16.84
T2MDEW,2022,21.5,73.75,8.19,5.19,5.46,10.75,18.6,22.19,24.53,23.97,24.18,20.02,14.3,12.62,15.83
T2MDEW,2022,21.5,74.375,7.16,3.06,4.07,7.69,16.49,20.87,23.8,23.41,23.63,19.39,13.92,12.71,14.68
T2MDEW,2022,21.5,75.0,6.97,2.52,3.81,6.05,15.07,20.4,23.74,23.51,23.73,19.64,14.29,13.02,14.4
T2MDEW,2022,22.0,68.125,14.71,17.54,21.25,24.57,26.1,26.01,25.75,24.9,24.15,22.81,19.96,16.25,22.0
T2MDEW,2022,22.0,68.75,14.13,17.27,20.98,24.17,25.87,25.96,25.7,24.92,24.15,22.68,19.23,15.96,21.75
T2MDEW,2022,22.0,69.375,11.2,13.7,15.79,19.77,23.24,24.38,25.32,24.71,23.89,20.97,16.0,12.11,19.26
T2MDEW,2022,22.0,70.0,7.52,9.12,9.88,15.01,20.22,22.89,24.9,24.34,23.58,19.56,12.37,7.39,16.4
T2MDEW,2022,22.0,70.625,5.74,6.4,6.71,11.88,18.4,22.14,24.53,24.06,23.46,19.14,11.53,5.72,14.98
T2MDEW,2022,22.0,71.25,5.49,4.82,4.78,9.44,17.08,21.48,24.32,23.94,23.42,18.75,11.77,6.22,14.29
T2MDEW,2022,22.0,71.875,7.69,5.41,4.16,7.86,16.06,21.27,24.67,24.3,23.8,19.3,13.38,9.63,14.79
T2MDEW,2022,22.0,72.5,10.92,10.56,10.77,14.22,20.32,23.49,25.42,25.01,24.78,20.91,16.13,14.05,18.05
T2MDEW,2022,22.0,73.125,8.06,6.56,5.29,10.44,18.71,22.52,25.31,24.87,24.87,20.28,13.94,11.77,16.05
T2MDEW,2022,22.0,73.75,7.31,3.95,3.87,8.59,17.49,21.65,24.64,24.12,24.25,19.58,13.49,11.88,15.07
T2MDEW,2022,22.0,74.375,7.11,2.41,3.29,6.52,15.77,20.58,23.78,23.41,23.55,18.91,13.39,12.09,14.23
T2MDEW,2022,22.0,75.0,6.95,2.01,3.13,5.03,14.41,20.15,23.66,23.43,23.57,19.1,13.87,12.42,13.98
T2MDEW,2022,22.5,68.125,13.85,17.29,21.2,24.73,26.14,26.06,25.89,25.01,24.27,22.85,19.71,15.48,21.87
T2MDEW,2022,22.5,68.75,13.42,17.04,20.85,24.49,26.06,26.07,25.9,25.02,24.29,22.62,18.93,15.24,21.66
T2MDEW,2022,22.5,69.375,12.39,15.63,18.6,22.94,25.15,25.59,25.83,25.03,24.27,21.72,17.43,13.92,20.71
T2MDEW,2022,22.5,70.0,9.9,12.38,14.22,19.36,22.91,24.35,25.48,24.8,24.12,20.31,14.77,10.65,18.6
T2MDEW,2022,22.5,70.625,6.45,7.68,8.79,14.44,19.75,22.7,24.91,24.37,23.81,19.09,11.65,6.28,15.83
T2MDEW,2022,22.5,71.25,4.98,4.72,5.44,10.67,17.54,21.62,24.52,24.1,23.58,18.49,11.06,5.42,14.34
T2MDEW,2022,22.5,71.875,6.46,4.65,4.38,8.64,16.25,21.1,24.74,24.43,23.93,18.73,12.06,8.14,14.46
T2MDEW,2022,22.5,72.5,7.91,6.14,5.8,9.52,16.93,21.66,25.18,24.94,24.61,19.83,13.39,10.64,15.55
T2MDEW,2022,22.5,73.125,7.3,5.04,3.56,7.6,16.69,21.4,25.14,24.93,24.79,19.78,13.17,10.97,15.03
T2MDEW,2022,22.5,73.75,6.77,3.48,3.16,6.73,16.33,21.14,24.81,24.46,24.41,19.28,13.06,11.1,14.56
T2MDEW,2022,22.5,74.375,7.33,2.69,2.93,5.49,15.1,20.43,24.05,23.74,23.79,18.79,13.25,11.59,14.1
T2MDEW,2022,22.5,75.0,7.39,2.41,2.86,4.3,13.84,19.94,23.71,23.47,23.52,18.62,13.27,11.59,13.74
T2MDEW,2022,23.0,68.125,13.1,17.22,21.18,24.85,26.18,26.14,26.01,25.21,24.38,22.81,19.53,14.6,21.77
T2MDEW,2022,23.0,68.75,11.5,15.21,18.55,23.39,25.42,25.56,25.88,25.08,24.34,21.84,17.78,12.34,20.57
T2MDEW,2022,23.0,69.375,7.87,10.09,12.05,18.5,22.38,23.79,25.3,24.59,23.82,19.46,14.09,8.14,17.51
T2MDEW,2022,23.0,70.0,7.49,8.61,10.07,16.51,21.13,23.21,25.3,24.64,23.87,18.92,12.99,7.37,16.68
T2MDEW,2022,23.0,70.625,6.37,6.94,8.12,14.36,19.72,22.53,25.24,24.68,23.99,18.53,11.55,5.74,15.65
T2MDEW,2022,23.0,71.25,5.17,4.66,5.39,11.34,17.89,21.61,24.94,24.52,23.92,18.19,10.78,5.51,14.49
T2MDEW,2022,23.0,71.875,5.35,3.6,4.03,9.36,16.65,20.95,24.9,24.67,24.2,18.37,11.2,6.91,14.18
T2MDEW,2022,23.0,72.5,5.71,2.81,2.77,7.43,15.36,20.54,24.99,24.86,24.49,18.69,11.25,7.91,13.9
T2MDEW,2022,23.0,73.125,6.08,2.55,2.22,5.98,14.96,20.34,24.91,24.81,24.56,19.06,12.23,9.22,13.91
T2MDEW,2022,23.0,73.75,6.37,2.38,2.32,5.04,14.83,20.25,24.68,24.48,24.31,18.74,12.66,10.31,13.86
T2MDEW,2022,23.0,74.375,7.51,3.05,2.57,4.2,14.07,19.84,23.99,23.74,23.7,18.25,12.71,10.84,13.71
T2MDEW,2022,23.0,75.0,7.26,3.2,2.67,3.2,12.9,19.28,23.41,23.15,23.1,17.72,12.21,10.39,13.21
T2MDEW,2022,23.5,68.125,12.08,16.34,20.23,24.52,25.98,26.01,26.17,25.35,24.46,22.41,19.07,12.74,21.28
T2MDEW,2022,23.5,68.75,6.52,10.73,13.51,19.69,22.93,23.89,25.56,24.93,24.15,20.17,15.5,7.27,17.9
T2MDEW,2022,23.5,69.375,5.18,7.82,9.84,16.4,20.81,22.75,25.33,24.75,23.95,18.71,13.39,6.28,16.27
T2MDEW,2022,23.5,70.0,5.09,6.24,7.88,14.3,19.52,22.15,25.3,24.74,23.92,18.09,11.8,4.8,15.32
T2MDEW,2022,23.5,70.625,5.15,5.1,6.4,12.63,18.55,21.71,25.27,24.81,23.98,17.88,11.04,4.29,14.73
T2MDEW,2022,23.5,71.25,4.88,3.87,4.68,10.69,17.42,21.11,25.14,24.84,24.14,17.91,11.1,5.94,14.31
T2MDEW,2022,23.5,71.875,5.03,2.91,3.31,8.88,16.34,20.47,25.0,24.87,24.38,18.15,10.93,6.44,13.89
T2MDEW,2022,23.5,72.5,5.1,2.11,2.17,6.91,15.07,19.92,24.86,24.77,24.39,18.07,10.58,6.44,13.37
T2MDEW,2022,23.5,73.125,4.9,1.41,1.58,5.28,13.99,19.38,24.7,24.6,24.27,18.15,11.41,6.87,13.05
T2MDEW,2022,23.5,73.75,6.2,1.68,1.67,4.07,13.37,19.13,24.57,24.38,24.17,18.14,11.88,8.79,13.17
T2MDEW,2022,23.5,74.375,7.35,2.96,2.39,3.35,13.01,19.09,24.28,24.02,23.9,18.02,12.11,9.56,13.34
T2MDEW,2022,23.5,75.0,7.14,3.71,2.74,2.58,12.14,18.71,23.62,23.31,23.14,17.42,11.75,9.57,12.99
T2MDEW,2022,24.0,68.125,7.38,11.52,14.58,19.82,22.58,23.86,25.88,25.31,24.18,20.02,15.9,5.67,18.06
T2MDEW,2022,24.0,68.75,5.56,8.69,11.3,17.34,21.01,22.89,25.69,25.19,24.1,18.84,13.18,3.12,16.41
T2MDEW,2022,24.0,69.375,4.79,6.89,9.29,15.51,19.87,22.19,25.55,25.09,24.16,18.22,12.59,3.7,15.65
T2MDEW,2022,24.0,70.0,4.51,5.71,7.85,13.91,18.95,21.66,25.47,25.06,24.19,17.55,11.21,3.05,14.93
T2MDEW,2022,24.0,70.625,4.25,4.08,5.7,11.7,17.78,21.15,25.4,25.06,24.15,17.44,10.46,2.29,14.12
T2MDEW,2022,24.0,71.25,4.19,3.05,4.21,9.9,16.87,20.65,25.26,25.1,24.34,17.61,11.05,4.59,13.9
T2MDEW,2022,24.0,71.875,4.43,2.33,2.98,8.14,15.89,19.96,25.06,25.01,24.47,17.8,10.66,5.57,13.52
T2MDEW,2022,24.0,72.5,4.9,2.28,1.7,6.11,14.58,19.21,24.7,24.6,24.2,17.66,10.1,5.32,12.95
T2MDEW,2022,24.0,73.125,3.93,0.61,0.89,4.44,13.23,18.41,24.34,24.15,23.76,16.98,10.18,4.1,12.08
T2MDEW,2022,24.0,73.75,5.8,1.06,0.9,3.15,12.04,17.9,24.12,23.83,23.52,16.92,10.35,5.67,12.11
T2MDEW,2022,24.0,74.375,6.87,2.84,1.96,2.69,11.71,18.07,24.33,23.97,23.7,17.4,11.07,7.25,12.66
T2MDEW,2022,24.0,75.0,6.98,4.07,2.97,2.5,11.44,18.05,23.85,23.44,23.14,17.17,11.32,8.5,12.79
T2MDEW,2022,24.5,68.125,5.65,8.29,12.25,17.49,20.74,22.65,25.64,25.42,24.19,18.69,13.28,3.39,16.47
T2MDEW,2022,24.5,68.75,4.89,6.39,9.99,15.74,19.49,21.87,25.51,25.33,24.23,18.15,12.41,2.58,15.55
T2MDEW,2022,24.5,69.375,4.53,5.72,8.68,14.41,18.72,21.38,25.42,25.2,24.26,17.51,12.13,3.39,15.11
T2MDEW,2022,24.5,70.0,4.11,5.02,7.48,12.95,17.96,20.91,25.31,25.07,24.18,16.51,10.64,2.89,14.42
T2MDEW,2022,24.5,70.625,4.09,3.93,5.85,11.06,17.08,20.62,25.31,25.07,24.11,16.33,9.69,2.26,13.78
T2MDEW,2022,24.5,71.25,4.15,3.03,4.53,9.42,16.36,20.33,25.28,25.12,24.21,16.59,9.91,3.35,13.52
T2MDEW,2022,24.5,71.875,4.08,2.24,3.25,7.72,15.47,19.67,25.09,24.97,24.29,16.86,9.82,4.14,13.13
T2MDEW,2022,24.5,72.5,4.45,1.66,1.51,5.4,13.97,18.61,24.54,24.36,23.83,16.59,9.54,4.17,12.39
T2MDEW,2022,24.5,73.125,3.36,-0.08,0.44,3.6,12.41,17.56,23.93,23.62,23.12,15.61,8.94,1.69,11.18
T2MDEW,2022,24.5,73.75,5.03,0.39,0.35,2.16,10.93,16.66,23.5,23.02,22.56,15.25,8.62,2.57,10.92
T2MDEW,2022,24.5,74.375,6.15,2.97,1.62,1.95,10.55,16.97,24.05,23.55,23.11,16.35,9.96,5.31,11.88
T2MDEW,2022,24.5,75.0,6.74,4.59,3.88,2.92,11.0,17.43,24.04,23.52,23.12,16.97,11.08,7.75,12.75
T2MDEW,2022,25.0,68.125,6.14,6.73,10.93,16.03,19.75,22.12,25.57,25.61,24.24,17.95,12.99,4.29,16.03
T2MDEW,2022,25.0,68.75,4.81,4.85,8.72,14.01,18.3,21.08,25.49,25.66,24.53,17.24,11.31,2.41,14.87
T2MDEW,2022,25.0,69.375,4.17,4.29,7.55,12.7,17.42,20.49,25.32,25.44,24.55,17.29,11.57,3.35,14.51
T2MDEW,2022,25.0,70.0,3.7,4.12,6.94,11.72,16.86,20.17,25.04,24.93,24.07,15.69,10.34,2.51,13.84
T2MDEW,2022,25.0,70.625,3.76,3.34,5.59,10.11,16.12,19.96,24.9,24.7,23.71,15.06,9.03,2.03,13.19
T2MDEW,2022,25.0,71.25,3.99,2.67,4.51,8.71,15.53,19.83,24.97,24.72,23.61,15.13,8.53,2.35,12.88
T2MDEW,2022,25.0,71.875,4.12,2.15,3.55,7.37,14.95,19.47,25.01,24.83,23.86,15.65,8.82,2.59,12.7
T2MDEW,2022,25.0,72.5,4.13,0.69,1.76,5.13,13.64,18.49,24.65,24.49,23.8,15.93,9.62,3.01,12.11
T2MDEW,2022,25.0,73.125,3.43,-0.21,0.75,3.32,12.17,17.43,24.07,23.79,23.16,15.01,8.35,0.51,10.98
T2MDEW,2022,25.0,73.75,4.36,-0.28,0.38,1.72,10.45,16.1,23.35,22.84,22.2,14.33,7.68,0.89,10.33
T2MDEW,2022,25.0,74.375,5.58,2.17,1.43,1.39,9.88,16.35,24.04,23.5,22.87,15.67,9.04,3.38,11.27
T2MDEW,2022,25.0,75.0,6.27,4.31,3.59,1.77,9.88,16.64,24.29,23.73,23.25,16.88,10.74,6.67,12.34
T2MDEW,2022,25.5,68.125,4.86,5.42,8.67,12.48,17.32,20.75,25.32,25.45,23.95,17.62,12.81,5.04,14.97
T2MDEW,2022,25.5,68.75,4.14,4.57,7.49,11.76,16.69,20.11,25.57,25.92,24.74,17.34,11.6,3.53,14.46
T2MDEW,2022,25.5,69.375,3.71,3.94,6.61,11.14,16.13,19.7,25.43,25.63,24.71,17.14,11.3,3.32,14.06
T2MDEW,2022,25.5,70.0,3.38,3.5,6.39,10.73,15.71,19.55,25.03,24.92,24.0,15.24,10.25,2.4,13.43
T2MDEW,2022,25.5,70.625,3.33,2.64,5.13,9.27,15.01,19.34,24.63,24.41,23.31,14.2,8.75,1.57,12.63
T2MDEW,2022,25.5,71.25,3.46,1.89,4.0,7.78,14.32,19.1,24.55,24.24,22.92,13.91,7.64,1.26,12.09
T2MDEW,2022,25.5,71.875,4.02,1.74,3.44,6.75,14.01,18.93,24.77,24.5,23.15,14.39,7.91,1.66,12.11
T2MDEW,2022,25.5,72.5,4.37,0.75,2.12,4.99,13.26,18.41,24.83,24.7,23.78,15.55,9.41,2.2,12.03
T2MDEW,2022,25.5,73.125,4.3,0.25,1.54,3.72,12.39,17.77,24.62,24.44,23.63,15.1,8.24,0.43,11.37
T2MDEW,2022,25.5,73.75,4.42,-0.23,0.97,2.21,10.87,16.66,23.97,23.58,22.8,14.45,7.91,0.61,10.68
T2MDEW,2022,25.5,74.375,5.35,1.46,1.08,1.42,9.84,16.59,24.15,23.54,22.78,15.08,8.3,2.06,10.97
T2MDEW,2022,25.5,75.0,6.2,4.18,2.03,1.02,9.49,16.81,24.71,24.07,23.43,16.61,10.11,5.06,11.98
T2MDEW,2022,26.0,68.125,3.85,4.54,7.24,8.71,13.95,18.99,25.29,25.56,24.1,16.94,11.74,4.23,13.76
T2MDEW,2022,26.0,68.75,3.53,4.2,6.64,9.14,14.4,18.84,25.58,25.94,24.8,17.57,11.66,4.11,13.87
T2MDEW,2022,26.0,69.375,2.95,3.1,6.49,9.92,14.87,18.92,25.44,25.51,24.56,16.23,11.07,3.44,13.54
T2MDEW,2022,26.0,70.0,2.96,2.84,5.92,9.63,14.55,18.98,25.11,25.0,23.96,14.97,10.1,2.37,13.03
T2MDEW,2022,26.0,70.625,2.99,2.02,4.82,8.44,13.86,18.79,24.63,24.34,23.01,13.7,8.58,1.14,12.19
T2MDEW,2022,26.0,71.25,3.06,1.3,3.74,6.98,13.09,18.36,24.34,23.96,22.38,13.0,7.21,0.51,11.49
T2MDEW,2022,26.0,71.875,3.63,1.28,3.32,6.02,12.78,18.05,24.43,24.08,22.35,13.1,6.83,0.79,11.39
T2MDEW,2022,26.0,72.5,4.52,0.9,2.56,4.78,12.44,17.79,24.6,24.4,22.98,14.28,7.97,1.36,11.55
T2MDEW,2022,26.0,73.125,4.98,0.52,1.97,3.71,12.02,17.62,24.72,24.56,23.45,14.8,7.38,0.45,11.35
T2MDEW,2022,26.0,73.75,5.16,0.51,1.53,2.56,11.12,17.29,24.54,24.22,23.24,14.73,7.88,0.55,11.11
T2MDEW,2022,26.0,74.375,5.28,1.55,1.36,1.49,10.04,17.01,24.4,23.73,22.86,14.79,7.9,1.23,10.97
T2MDEW,2022,26.0,75.0,5.86,4.09,2.1,0.91,9.62,17.07,24.9,24.14,23.37,16.15,9.34,3.6,11.76
T2MDEW,2022,26.5,68.125,3.06,3.54,5.63,6.49,10.8,17.03,25.71,26.16,24.64,16.78,10.98,3.87,12.89
T2MDEW,2022,26.5,68.75,2.14,2.31,6.22,7.73,12.21,17.54,25.49,25.71,24.48,16.85,11.76,4.55,13.08
T2MDEW,2022,26.5,69.375,2.35,2.14,5.89,8.17,12.84,17.91,25.41,25.48,24.52,16.08,10.92,3.74,12.95
T2MDEW,2022,26.5,70.0,2.52,2.04,5.41,8.19,12.99,18.26,25.11,24.97,23.7,14.67,9.78,2.32,12.5
T2MDEW,2022,26.5,70.625,3.0,1.33,4.19,7.05,12.43,18.2,24.64,24.34,22.85,13.76,7.99,0.22,11.67
T2MDEW,2022,26.5,71.25,3.06,0.83,3.35,5.82,11.78,17.69,24.28,23.84,22.09,12.71,6.56,-0.49,10.96
T2MDEW,2022,26.5,71.875,3.22,0.97,3.33,5.14,11.54,17.13,24.14,23.71,21.61,11.93,6.06,-0.05,10.73
T2MDEW,2022,26.5,72.5,3.87,1.06,3.15,4.39,11.41,16.88,24.18,23.83,21.76,12.33,6.15,0.22,10.77
T2MDEW,2022,26.5,73.125,4.55,0.79,2.37,3.12,11.01,16.89,24.4,24.17,22.45,13.21,5.43,-0.25,10.68
T2MDEW,2022,26.5,73.75,5.28,1.16,1.89,2.08,10.5,17.25,24.65,24.19,22.91,14.15,5.9,0.11,10.84
T2MDEW,2022,26.5,74.375,5.13,2.39,2.12,1.43,9.97,17.11,24.67,23.93,22.8,14.38,7.14,0.84,10.99
T2MDEW,2022,26.5,75.0,5.29,4.13,2.64,0.7,9.54,16.88,24.81,24.03,23.0,15.31,8.39,2.58,11.44
T2MDEW,2022,27.0,68.125,2.22,2.04,3.48,3.29,7.01,14.99,26.07,26.57,24.61,16.32,10.21,3.61,11.7
T2MDEW,2022,27.0,68.75,1.83,2.05,4.78,4.69,8.5,16.28,25.71,25.93,24.21,16.56,11.49,4.64,12.22
T2MDEW,2022,27.0,69.375,1.72,1.28,5.14,5.93,9.91,17.03,25.52,25.58,24.4,15.88,10.59,3.9,12.24
T2MDEW,2022,27.0,70.0,2.01,1.36,4.97,6.47,10.75,17.44,25.2,25.03,23.48,14.57,9.51,2.48,11.94
T2MDEW,2022,27.0,70.625,2.75,1.09,3.9,5.63,10.77,17.54,24.81,24.47,22.65,13.64,7.67,0.22,11.26
T2MDEW,2022,27.0,71.25,2.97,0.85,3.34,4.63,10.39,17.12,24.49,24.01,21.98,12.45,6.26,-0.75,10.64
T2MDEW,2022,27.0,71.875,2.95,1.02,3.47,4.07,10.25,16.49,24.15,23.62,21.13,11.27,5.67,-0.56,10.29
T2MDEW,2022,27.0,72.5,3.31,1.21,3.62,3.61,10.23,16.21,24.08,23.45,20.91,11.13,5.47,-0.11,10.26
T2MDEW,2022,27.0,73.125,3.63,1.46,3.48,2.98,10.06,16.14,24.06,23.48,21.09,11.23,5.02,-0.08,10.21
T2MDEW,2022,27.0,73.75,4.58,1.82,2.96,2.04,9.72,16.67,24.56,23.76,21.92,12.58,4.63,-0.09,10.43
T2MDEW,2022,27.0,74.375,4.5,2.77,3.33,1.71,9.56,16.57,24.73,23.74,22.08,12.98,5.56,0.64,10.68
T2MDEW,2022,27.0,75.0,4.51,3.57,3.68,0.89,9.14,16.28,24.66,23.78,22.2,13.77,6.8,1.42,10.89
T2MDEW,2022,27.5,68.125,1.76,0.96,2.3,0.65,4.73,13.82,26.13,26.86,24.77,15.65,9.42,3.17,10.85
T2MDEW,2022,27.5,68.75,2.07,1.81,3.46,2.22,5.99,15.26,26.09,26.53,24.8,16.3,10.0,3.51,11.5
T2MDEW,2022,27.5,69.375,1.26,0.64,4.41,3.78,7.49,16.22,25.67,25.8,24.43,15.64,10.1,3.83,11.61
T2MDEW,2022,27.5,70.0,1.57,0.84,4.61,4.46,8.42,16.65,25.49,25.32,23.64,14.77,9.24,2.75,11.48
T2MDEW,2022,27.5,70.625,1.95,0.95,4.4,4.4,8.94,16.75,25.11,24.76,22.59,13.47,7.94,1.17,11.04
T2MDEW,2022,27.5,71.25,2.33,1.08,4.1,3.76,8.92,16.47,24.84,24.3,21.86,12.23,6.79,0.09,10.56
T2MDEW,2022,27.5,71.875,2.65,1.3,4.0,3.22,9.03,16.11,24.56,23.72,20.95,11.23,5.99,-0.36,10.2
T2MDEW,2022,27.5,72.5,2.99,1.57,4.07,2.88,9.16,15.91,24.36,23.35,20.53,10.82,5.48,-0.32,10.07
T2MDEW,2022,27.5,73.125,3.23,1.84,4.04,2.61,9.12,15.83,24.18,23.11,20.44,10.86,5.16,-0.16,10.02
T2MDEW,2022,27.5,73.75,3.6,2.31,4.19,2.47,9.17,15.95,24.38,23.13,20.7,11.15,5.15,0.14,10.2
T2MDEW,2022,27.5,74.375,4.06,2.82,4.29,2.28,9.17,16.01,24.51,23.24,20.99,11.71,5.37,0.41,10.4
T2MDEW,2022,27.5,75.0,4.15,3.27,4.45,1.53,8.86,15.74,24.38,23.25,21.09,12.31,5.97,0.86,10.49
