solar_irradiance,wind_speed,temperature,cloud_cover,rainfall,land_slope,elevation,distance_to_transmission,distance_to_road,suitability
5.462072844310212,2.091942714834735,17.764018929730227,73.25720131577638,715.6721498661948,0.2215821278367225,2017.7226545149488,19.358453158864283,7.392611926606041,24.56376285257973
2.7322520635999887,10.57958495067806,38.1566189660271,50.828708517396635,1670.0190435377788,24.945521392049454,1900.523639376543,8.850835681507379,3.6367213261584608,28.87901767012377
5.537724259507192,10.035460595865814,6.480305388619705,31.46115442826031,575.4343186233764,16.92053247143489,604.9864954887161,5.639532785086866,6.729144711029868,50.833805799486505
3.3526206184364575,11.997035569504371,28.85079513928212,56.87837158142806,1456.7926109718637,20.711732486227927,1260.8182536658176,15.986034624462814,2.7429072227185682,23.776174740229504
2.8252579649263976,11.964686789276007,14.200353491508121,65.87280730897146,1213.437968052007,7.365484908654829,2255.3099971063216,6.5924529690188205,0.858234866326393,35.517647568853675
7.2444276862666666,7.332032908827588,9.822675431091152,28.17304006235037,2432.812791115689,0.35788194167649945,313.10496368394587,6.05772913673643,9.926188865103246,51.93622306104953
7.328160165372797,9.57436785939536,8.078128065168366,40.15167362965488,1560.4654544715197,18.446737964038252,840.7798005082396,4.72686924493584,1.6042050039094629,50.45884512205531
6.541986740582305,11.420040163765494,32.85155103512559,15.360317933640543,938.8152930083651,20.853614925016895,836.1941343129023,2.6806116666622835,9.884788889936637,54.369751928637875
4.023068845866853,10.421297602112821,18.594998550722647,20.397694710447826,373.82988373104007,18.51190329883798,1301.736593507573,5.203614914233642,9.773935329036151,44.217191256106666
2.9883605700319196,4.097155068303575,33.99067086115046,62.89501758702354,462.9923889638429,3.5712571825209647,2941.302535417133,7.170862994630364,7.948490133884993,20.249945433492318
5.921165132560784,6.230713420755982,7.614253631957695,20.42225955412829,640.7606318829642,18.835698056424228,211.8326145846276,13.512484742100034,6.611258472715876,37.55172353382971
4.700762468698007,2.8561738590906973,17.611613513224412,49.63888761170011,702.3199872167152,19.223069552691026,1560.9159731979792,1.3450403601670864,5.799180149998292,28.253714718044204
3.1101911742238944,11.517535786216586,26.57965169501349,65.26893224640678,2141.478538818731,16.46351289175137,546.3003992165093,4.289088099340324,8.667710376509454,39.67562751309122
4.975884550556351,7.864833661734241,36.628926593558546,14.084538463053226,1446.9346918780598,19.152898319889655,2912.322870775135,16.19957044180436,2.929923240113905,28.983736211259544
2.671942605576092,3.9007494577863584,17.7501001172828,53.2215386684568,1356.1381872984794,21.148035991943303,348.77747913511797,3.023746279317038,4.703428064224526,20.03345505601005
7.046602010393911,8.552857186261495,30.035655057480362,26.80783661461592,375.44529248612196,15.340102855936461,1216.7669970611578,6.918638415798178,6.2129301951966935,53.22250191613592
3.7938999080000846,7.990346524807906,40.43910992944748,86.84878439519429,2164.335264038644,2.2151178492419765,2216.2761046554724,17.30671254497699,4.1413452349014355,20.024575194573934
5.81261142176991,5.260708539344826,29.63452752729218,46.1013799711936,1834.754327700361,12.190695241680272,2116.6177398020614,3.1830136917545087,4.303490218198166,41.42441740524384
4.058555380447055,2.6923547180961047,14.318378990145352,73.50936673088844,262.4040685600038,1.9412333667901267,1273.9586243128574,1.746463028801979,3.3363324416457396,27.276614217734576
5.100340105889054,8.551518553724396,5.976031262261521,51.76925608328225,1798.8042333514447,10.18857577581077,1046.1072621786275,9.742306102092215,5.664106576011133,36.90101186513875
5.233551396716399,6.96323085948983,39.803954956037195,8.690065292659629,1404.4917216223505,10.17766222814069,1198.861011873083,6.1181482744428735,8.513216553750404,41.9069462001963
3.4242722776276353,9.609343113224213,5.8507764340154855,58.8178669254919,296.1408297922678,1.6502461035060394,800.1860268443314,11.311826453228695,2.0552073611628123,31.23498016604206
7.347923138822793,6.96171676167593,39.98806690736798,85.86928408756584,1199.9215396687755,8.720513349236983,623.9454867333314,16.095717320621155,9.347608735596742,40.47802886416718
6.375664116805573,10.44790575334467,26.15748536108848,56.13700471243815,1263.2710891121128,2.774952469782871,1454.288695701081,2.829254914239589,6.9064221547948845,54.86880369816255
7.197494707820946,7.295021807132098,42.56270794051585,74.63105305127716,497.8588963918618,20.205880250230553,812.9159306421459,11.65591178263027,8.241568466166301,37.72265184376177
6.974136752138244,7.389848701121556,36.951329430946615,80.15754938461467,2369.6755528006775,23.69220064911177,869.5103780427778,10.159624331758291,5.584097391668616,31.84401026699054
5.489499894055426,10.704862827912622,44.9173644213335,24.386780615659262,2139.9408915535887,1.8079118814484652,1973.7006297889257,2.9671678416626714,7.8061911791694305,54.363273638680575
7.109371175115584,5.736570095230169,19.028472618068406,23.023811392199264,1705.65360958986,23.877880182292536,2905.9266217826776,12.517569862026749,0.2111939535276987,40.440314027126796
2.9424625102595976,2.9071598987317278,35.68753155724508,56.9333840523343,1209.5093464014574,13.06441498341863,1814.8752296725315,5.545444315429355,8.192885226556376,13.48927747023411
3.479914312095726,1.8022181012900593,21.077236544369686,39.9374199335699,1088.2372998028204,7.489141948846847,240.16860652424918,9.807902939025848,0.44938164789939683,17.613989773860894
2.72613644455269,9.428941184572999,24.195024812156355,76.38821074367122,1662.33632116229,1.9215518819040878,235.99500542366027,1.7372192531135313,8.904638094810482,33.92089926597274
4.126651653816322,8.013250289211378,30.100218528734803,81.50196548883095,1409.0364865765732,12.515606701760445,2854.7554303282423,9.245722738551098,9.9200293350245,27.064581100324528
4.44338644844741,8.892837565041848,39.94708456745355,35.04081724073104,249.4554541165255,19.862888612268716,898.8994630189276,6.1986230140521235,2.9759712486589387,35.964569849161805
3.8567451588694794,3.736123695843563,44.363338767971804,25.133997512830977,1330.006357048796,17.677161931667452,285.28028838660157,16.465386102588553,2.1426696350436467,18.58128058393843
6.643687545759647,2.9319004936610824,35.73093655458073,71.34466879572825,2035.3686813588147,1.255650286599344,1801.1433155796408,1.2338766672476287,7.6653654703875045,41.714772697115436
4.2837666334679465,1.6527189895127603,21.71067128669335,28.35851302159157,1202.1757062326994,1.822545884197588,1874.7098470878957,8.430284770874765,2.5676120921565193,28.965160496243143
3.9046725484369036,5.181169367469268,21.854280091082806,74.92221707366267,224.6957861302442,10.071832065815927,1949.0294121548775,9.222785340215616,8.662345712563425,19.36724416072614
5.213480415791242,7.694135711973647,34.50329206355566,41.01775156014484,1987.0676785216795,7.382262351198582,809.5320632940485,14.527620918352461,1.0732837919668932,34.64735356555006
3.204621124873813,5.61856247354719,14.551085830732093,61.74174143977499,583.2730771263385,5.8096080764011955,55.18094580128035,11.528322744295197,1.3032542039746147,24.415797719245322
6.510984903770199,6.093486681249155,9.418964525255786,13.120501675946795,720.690003731293,7.02511247271784,2895.3959546688707,13.377525510164201,9.792557973251125,45.50471373269571
2.872753218398854,10.993666292184358,19.18488630563106,58.02804259750871,495.2952482375101,20.087068582422116,760.1702066163964,15.563280784469946,6.754697037786546,19.4660100882618
7.4344346830025865,5.156682403744654,16.48955966616327,43.40025269266447,892.5161556915941,23.230701340796347,2031.318601277117,17.257839175797958,8.47652788306808,32.57011879062726
6.361223846483287,6.896889636178013,16.8523248182396,54.8617193699153,1916.203613652724,10.127567363189161,2122.823310937342,6.346122384777162,3.277077304647604,37.068791596176666
3.493578407670862,9.728356633782003,14.344310041996398,19.28120765831339,1346.5260628094495,22.65277505331243,1833.9221770676622,10.806651836741668,6.781013307730014,31.629832763699223
2.527610585618012,5.663699214373336,6.683727585454475,67.63426832025547,591.7150579617102,8.03739253119705,945.5931086988081,16.818150760940078,5.962706181720542,17.36559664013792
6.5773071422741705,8.031910352392671,5.714957389336552,78.33775159117442,2206.792187564898,11.91092465859479,820.5777987545566,19.79007750620462,6.051343695223322,28.699924039824186
6.034286719238086,10.554818941840825,44.50889558944126,23.42288300771593,2210.99645188367,5.650724945399993,1797.0281652810822,17.801434289770885,6.841197972400329,43.93860505823828
6.145035840204937,11.469966548405242,22.110925349434496,13.135737219213746,2189.3882201104166,16.0119010543961,2599.625944498958,7.492198526225097,5.77482377263453,55.488402118090114
6.356351733429729,3.044271549754898,20.373065886387266,7.009279813938594,673.1109073156942,24.47452787937022,2840.733849480953,3.983813692651143,4.319170574561526,33.31913996997675
2.870223258670452,11.22917006419569,32.1858913077228,59.56757753767761,1182.9744260343714,15.087327401084465,326.6583551672353,9.838911494391114,2.7954308090864406,27.85734072094511
4.292328642721364,6.667221077335151,13.730155514602567,56.602993067546365,2463.9751747381,8.945352102838722,472.93755166718233,14.85866489153724,7.6973842425863594,27.19942528451527
3.0793452976256486,4.211566077139063,42.99844735800902,51.46928008069595,1952.8299431439768,16.19543614976321,2834.761413761408,9.90212450799062,2.301410678531702,14.933499577399923
6.815517129377968,6.320925440501743,36.453800576622086,24.71550316985791,165.20181094134358,3.073016961634689,2212.24033272103,9.715299179942003,6.93892534623642,47.16140965835932
5.61649063413779,11.790342040497508,8.57644009249038,38.22700965196875,256.4910190251809,22.216477006634967,2650.1515362410214,16.78078537952783,2.3716615853608,40.42773520103858
4.154490124263246,6.672489986925131,21.703231031397134,55.53048849082471,1213.4353043495987,12.577098769495908,615.871576064676,7.291935203437007,6.2720351910468155,30.513142410830753
2.8177917514301183,4.951891908018837,40.164732302486584,47.2251830030294,2282.128494067744,11.233743550991052,1766.8817546171115,17.209914028751747,7.483428757933837,14.648471913370328
4.054911608578311,8.15070897032562,42.78928089165641,88.96176921826542,1392.884315086514,14.64661971133798,2106.407387308246,8.195415538939297,2.226203194620065,24.70628390855592
4.125916610133736,4.021528997171027,23.69606044999479,16.597378967322314,1294.7500192822965,15.619596569735062,2043.5345374864482,6.631838802998954,0.6464358435700174,29.846291137661204
6.14803089169032,2.296564945140971,29.53645556842831,64.08728709404548,353.1368798959134,1.7943951556628257,1230.3735556914273,9.13439923287401,1.3531887427920322,30.984338878988336
5.687787356776066,2.8532370800618168,11.68135784368301,39.36709528886483,1676.2722513383058,17.06543053058506,56.030726157012346,15.27269447762988,6.079669824346703,24.446008242778724
6.936063712881633,2.8444813090566106,44.646745045479065,41.39696726867725,2073.0475854405413,6.048292007888239,1752.9489098447468,2.607440354493486,8.50199174194607,41.46752783186028
4.861074625809747,3.094978281879091,14.266868055337735,65.99581008094498,1013.0080180181496,17.848815812664746,766.7736021470301,4.008742395853146,0.49771837129247243,23.631009270980567
3.0979712296915087,2.9576853128188065,42.709270965405025,63.85707286257142,1961.4684422207858,20.56336985960492,1356.260195967242,19.03375203069553,7.354805027464379,10.0
6.066223936114975,8.229184820433753,30.98586595969474,89.25675946468601,2414.743969361948,20.098962688813007,2873.1672351006137,3.5922833848890114,3.446120527203018,36.243349518863084
6.303925243084487,3.409740886191021,29.309471795154366,15.913514603600644,589.0395019064538,13.812524185197228,1203.1155997508797,11.397773626827984,4.811357280699249,33.034075403480145
5.306385987847481,5.129506474900563,25.507540440660343,13.849320197654139,1355.991114867379,13.004247307768779,2521.0068039266357,11.628357886572562,9.292152520963379,31.66412493957438
6.354835899772805,10.916278304013124,14.226792468710347,66.56879945594301,789.1310994029812,3.571899033485293,573.7364111902609,9.843526794799871,3.353116472121662,49.24807557405343
4.968977981821954,6.47659722276016,12.06112128022033,54.162887945544774,2002.8506056812143,19.38365376007839,2020.6568890948363,12.930430446678688,4.680102492697886,26.63760670469152
5.11366414690997,8.509356254470784,13.819448362807014,28.3036566575835,1486.224078114778,6.785234511167859,2931.250793772441,4.673551843372606,0.186140026868777,48.08396970079797
4.637705091792748,3.3093586476171133,12.457530485770182,11.750646364063861,1622.997802120729,12.417385570448664,314.66037161008103,11.097979128757288,0.8619072640481418,27.406271490940384
2.627095633720476,3.519034697491043,36.18337894267013,12.280951215696597,2014.9939830781457,7.106852323187917,34.876627259304115,7.506247779413252,2.622986331791101,25.29666458137085
3.039457134966522,1.929120470798028,19.005010366669204,81.00622434645005,1050.3291343898918,3.3457090749923286,1306.412549971517,13.26717846662086,0.3271297961696903,11.140527076093733
2.657145928433671,3.2738181622577276,7.313707062535855,21.308722601093148,2296.216164176904,15.738942422293414,286.95019432358794,2.9103485131256743,6.332184494180097,23.65775661304746
5.682052056318902,4.425198559835565,43.764105205632454,32.486582779819265,1379.2692813907358,1.3583008705725956,2247.6692055319318,11.460460595105577,4.292663650176143,34.659619177275836
4.071779905381634,3.3586100849058416,40.35143539853703,24.26579418929398,479.0915748048352,18.716130853155,2744.500504907191,3.7868800721281417,5.504044767143818,27.40567108392723
5.042853455823514,2.431376604449084,42.11009132780852,35.17468599571467,1770.1578836051258,7.939669881527917,1307.7227083991888,5.644996955989224,1.787739499668479,31.82321622428836
7.037832369630465,2.7666766465563084,44.79631290585741,10.901026633417937,2003.8272410518107,0.0033673251121330017,783.5478100447684,4.452325026439306,2.99452369289433,48.649328877650646
3.746461145744375,6.33817706434362,11.95580996877949,49.12008222720298,860.228024962064,12.778228480930744,1308.8659238297632,3.7384718193894604,6.6550535247846145,25.188669160600412
4.551914615178148,3.6665040432608214,20.849680756106352,10.747067905338266,2157.230216797007,1.1712977131900781,2173.108975371503,16.531647936057272,9.654762100122479,29.80272713110538
6.277755692715243,5.324833541004793,35.32953902816365,73.03030316490073,2274.743811437839,6.904238945522486,37.071943125309225,5.785580596451717,0.5516468973419815,42.865497541308
3.6439908274581123,6.785881343975997,32.84082472215169,24.865526962386806,764.5707697067414,17.674412186392903,1772.4674285592446,18.54976325910254,8.909323992509897,20.5305287929533
2.884899549143965,8.749145700608334,11.155836253594202,50.9010127413834,2460.451534516533,1.5672405405466465,1843.7421378132633,19.4015378543693,5.789967953046523,22.056857176097754
3.9487572645688402,1.9127774683315388,37.63332499962471,79.80672244272395,437.7076673170202,20.98346230890006,1916.6878582188472,11.468083351748236,5.660999689218455,10.0
3.306106436270022,9.893809188544948,13.977622873466427,60.3245763690115,584.8376041659759,0.0954980664645777,733.6460191428229,2.945722341047955,5.027771425317215,40.52536726717164
7.148488261712865,8.092954089654532,13.952704592904922,50.3014118568635,542.1396141712627,6.170596730047556,2145.017642900599,7.553510043253667,0.7404711547466247,52.52318781865922
6.540601897822085,2.358469835463155,26.478976915736542,32.568369014806926,2245.575304018889,18.522601403801787,283.26054413201143,15.974872040629457,0.9442746747747987,23.01616734639858
5.667018782552118,10.672575553121161,28.717597393668125,33.30516260994682,1670.3021255799085,7.906753743232669,605.8183060357344,7.411075501071701,6.029074456307906,51.792288171094256
6.857302950938589,11.169160205584038,28.203448313512446,61.90639119184616,465.0502797334549,2.547309701650338,2633.6354394969007,1.831642644225496,3.442537785783805,60.06727147653598
6.518360384495573,2.1413185784760693,8.659473495910195,89.50184570379923,1156.7762040840375,9.005847970010697,2218.7822206724336,11.180019727470938,9.176817262447923,24.11209831794242
3.432850294430179,4.407215305545639,40.09843450521522,61.25633113719718,1576.7152601675248,6.759832159613138,51.0992064939223,16.91790494477109,4.0955758467267485,16.467573645695325
6.962794992449889,9.965113437827144,15.624001703548242,52.41159047645212,300.3138039745199,21.06779755401387,752.6450185057026,15.938935104155696,1.4756505140912788,42.584281076378446
5.196711209578254,9.356726749028413,10.180596851312167,67.10529337033591,2217.799284177613,7.833697939628578,651.0753841495621,3.5849504885940293,7.161452393345257,45.03730210739816
6.537200775820312,3.437470703241962,40.54992319475909,44.54247704411604,2028.6484850596844,19.723311794400182,819.710920830548,13.488015826808086,2.9688665433380477,25.124077827581015
6.980456499617466,3.698167895035458,43.226059929190136,10.112099121066743,1312.4962565839317,22.296803620268367,750.2037131368603,4.488034842369377,5.278429558191137,43.52881313171636
4.090017374859319,5.389957079309511,39.48510469061802,52.79522934962233,2421.103876622009,10.845435489413239,196.95362427110877,4.442329937588227,6.993436215776441,29.564897433923853
3.050259622638384,6.5874913445057235,37.38064298899512,86.39814918295731,1102.6263502602392,22.7485785963598,1382.2321446244928,17.494028288773183,9.0076279064606,10.0
3.6396758127097084,7.9916751010681075,31.20967922556087,19.90075010040107,2461.8647656875946,9.432951349079822,2200.8730896106335,5.068412159530579,7.9323023882766766,38.257867223034744
4.635538943131282,5.373593215482611,27.034294824365574,63.65041571975659,1703.007997128705,24.101960412252705,1824.1278569051349,5.338622195708422,6.779792625333604,24.259580291893215
6.590073829612465,6.356614519398053,8.479470396456406,22.0793635360198,1623.2110558094596,2.2322381131393234,2021.8862891082586,0.11300247614986114,6.812350164831678,57.68634189693402
6.803652916281717,9.348444850404444,21.338128522827947,50.545353180211904,498.291748709884,17.175481662581067,252.63604382335507,17.4263137790978,9.46195020811926,38.49528117164668
2.5347606526559536,1.8851736303512778,19.90754068049256,13.217498219971167,2216.6266199311453,12.345351011423217,2854.957223428594,15.872636782861779,2.993449770090533,10.0
5.053736512887829,4.150587915612218,15.39015135041305,43.28152958194573,1125.9752510094763,9.691220136391177,2517.0905831906443,12.58384580830449,0.06106533725206471,26.440735396334304
4.5870550157438945,8.9901706517878,33.936804547543396,69.27388295609592,489.36017387795044,15.817796968715022,2417.2200523020315,15.03028870238296,2.7559478660120766,27.59159796570132
3.6105390523536514,10.899671795715593,24.835029403150834,34.543579560313475,130.2580479418217,17.59642729085828,2470.721577074885,3.125766491747387,2.2180192272861023,43.06543606026628
3.099326836668414,6.872613142214495,8.241848636305917,61.51749658141353,1443.4136407321182,0.10908174125772718,2798.8044193169562,9.22063953229275,6.635254121884281,29.10246916350353
4.18807585701814,7.087191595285814,13.807328077992453,72.61324666712699,1365.7590930944232,4.173827218679968,1637.3193586799562,7.0892658082407385,6.355430417667013,29.304531049007572
7.214548519562596,2.6253061190676483,32.33035054638384,83.81011465575348,1826.4486936859805,17.826151265857966,608.8432334242015,1.966152872514628,5.954940757912001,39.17366327195476
4.116014660103776,6.197829851646274,8.045234379612008,24.94457695771355,2236.619327242725,16.65963533945516,1854.182987479098,9.773996655776989,0.2116222599340643,30.046114044253805
5.09395310871683,7.092481297777743,39.04827656195075,38.94185284379119,290.57580314327083,24.15118762821693,2231.2156660671376,18.422719041818443,7.301341641783941,27.417468463493755
6.015094794475889,4.045940288164662,24.805861080558973,17.955361133085482,1855.5915768168697,19.025944756269574,2216.373006128536,0.8971764691088201,3.2691276042306403,40.14363413298519
4.31814801189647,4.3270539249685,24.22346309306592,89.36109768346189,549.7886658341973,23.76931769328345,1569.1325822589715,5.900072178526497,6.667307090615979,18.162505313903996
7.358910413604804,5.461483712598538,28.696311386380703,83.7950822735651,2159.6249275771934,17.563512538370173,214.6915708073984,4.230064630493498,5.587955363596425,40.05112843011242
7.312236474710556,1.7107475766661269,37.987238637005966,50.89635607384756,2065.7524332679745,7.451305215986078,1119.6276859060822,4.839118407947356,3.460172708007676,41.48900014265726
3.7589114791268208,4.881831238623372,18.912368316087722,76.57283002199581,1397.9050119653066,2.6341230562714117,2763.0921593054386,18.17784758239957,1.389033857685872,19.1825300005618
4.9862425294619275,3.720204073463719,32.12064610236254,49.28142806812359,1804.5827166959477,19.54559658362339,1757.5022401747037,9.414574179262372,0.9894680317217854,25.92866597927285
4.004391549083849,4.938722197868104,27.629278559831643,58.00478348023457,854.4402716409961,16.1037305368979,1619.6125103345832,9.379358317502394,8.323607414466625,21.011719838376766
3.9242024718873383,2.7575023841021378,15.681130806776853,12.575576729861412,1230.8029574387551,1.2046503098324057,813.8720080027587,15.235455284860116,9.188055543711503,23.833588300406284
2.6844347367726638,10.850536447768897,40.14519945420632,69.19798574222867,2071.928554505132,9.001261647524458,1111.6622705505708,3.1743948596980234,6.51539106530478,34.60316648181718
5.547821669899484,7.732720762317511,36.89704086427712,15.85564610899496,1202.2364732157134,23.919995387107154,2687.084806567976,9.79658054659101,1.0791694428618095,40.03870908074305
5.0133951161443076,8.630574351017142,31.33807338633702,75.21574857146491,958.7158367810603,12.51002864275503,2002.7245121052388,8.656705761009087,4.050170808037994,33.04050229110573
2.7573937562499466,9.786298005377052,39.023269163769676,71.4723874519828,1286.1098734007198,10.818228400492616,2364.2872099894753,11.978522741878455,7.302945041046313,26.886846753584607
3.8932323211830573,6.733643088755102,39.6917680383921,65.243299308153,2087.7982058493244,11.44249012898235,1368.492814972289,19.991198294683727,7.809217795900177,21.471492795314155
7.041329429833269,2.412663024917949,33.334519068601395,8.07363234460478,904.4993136900946,5.222068100129093,1894.4391861739123,15.412032992232735,1.2262752917963315,35.73621950753387
3.697809453334862,7.1396186890947515,38.48053313454688,30.76591025535293,517.0278235257852,9.21767927161988,752.6669901421905,8.0175274900468,0.05030565251155504,30.723244093866736
3.2244743604561155,7.661831739219231,32.898858466771344,27.364568442421643,1808.8336487938739,9.245331399679415,2119.327882547624,16.568305740253535,7.135763606512019,25.4297116934801
4.947263801387815,9.327114478935464,32.205630870412016,35.61159463507912,2082.3477104993963,1.3088755046868101,1288.5279877729786,3.4970964299183556,3.5981319510627454,49.79963952182299
7.428252270553004,6.032425235411633,29.74445512860737,12.449633474926276,341.52994845648,19.189190712947955,1333.2110892960893,0.7062273575483065,2.582089249601689,50.84852047735794
3.710276357557502,2.8395931793534195,35.10866558230565,84.64141495764034,675.6978706142673,10.412610797596974,1951.473750484876,4.168522612039033,0.1783298244057781,21.623300301041713
5.860677737029393,4.479647010886607,11.344204211722948,52.073190460551984,440.7327754263854,20.55449717041058,2809.4790581920906,6.874189966673766,5.4259790972769215,31.554174620361373
6.308098076643588,5.312364112185668,40.23483036795714,30.969566405932003,935.0593877971999,21.258700027997385,201.37897635977657,10.260557073445241,8.518949817488519,34.759501101486045
3.6881877199619986,8.282131033981813,39.87374110980928,38.743428951314094,1180.8423493729904,5.299851367466451,2475.9822796675526,12.341069896769875,9.57843488041225,28.688951225352337
6.141081743059297,7.493172199023575,6.169891321382366,43.012215942911034,1897.1832087119355,16.433837054253214,884.2255001324575,18.221053772566993,5.6791622586022275,29.28845979861054
4.338915663596266,5.239015621927385,38.03267002259051,56.05051833565247,1662.7542037160179,11.807045104074543,1337.3191689740697,10.246094790054107,5.168890211011947,26.050445216984215
5.661529152967898,11.858410112326286,10.154794698937808,48.83275135420231,1590.2285619482348,22.003918448037126,75.52085303727678,10.075385328052013,0.896311035617949,37.11098230409199
5.667648553804474,7.8606356032473155,18.404754170365678,83.14831772322547,945.6998718631705,5.393516979411353,910.127772724596,1.0998358954773444,5.511284375348867,44.90241291010659
5.178873420373792,3.990881313227942,34.74033025166431,47.24189604699557,2119.474127403424,16.945330007751107,1512.86741546409,0.7947398978588538,3.8307918357056763,32.62655608649453
2.9514488502720413,2.568715962514239,11.430395841932327,89.33343125998158,1231.089201755595,15.193803056318064,177.96647126884264,11.068083242135803,6.09099604479159,14.45405363736804
6.67651247794619,3.1050209614354864,37.718680964762484,77.37112140833314,2449.8518512363707,7.38253693929582,1478.3762308556638,8.819754403642055,3.917827161371639,37.22214373691325
4.103900324858679,4.082556148037336,38.28536711830968,22.723393720373544,1621.9411319097685,3.4150225912793153,2782.0607802866975,16.799689860107943,2.440976278331149,24.82895199498411
3.4325925519992713,3.1871544192253345,25.298709350433448,84.10059324473288,403.03537975480657,16.290994011931915,325.1257221423376,3.297523735765719,0.9949044885223461,15.788198383080772
2.7038757077738196,3.4589537525387106,5.255434868673343,14.891143820265468,1722.8261489810416,18.46493645330827,2295.677776945758,0.596936076129287,3.183438523659512,27.245845860945117
