-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,23.5,79.375,7.31,4.46,2.59,0.91,9.83,17.56,24.37,23.79,23.53,18.66,12.55,10.19,12.98
T2MDEW,2022,23.5,80.0,7.12,4.25,2.54,0.79,10.12,17.53,24.31,23.75,23.5,18.73,12.42,9.79,12.9
T2MDEW,2022,23.5,80.625,6.93,4.58,2.81,0.66,10.66,17.22,23.94,23.5,23.18,18.6,12.08,9.27,12.79
T2MDEW,2022,23.5,81.25,7.08,5.19,3.63,0.63,11.9,17.47,23.9,23.59,23.22,18.78,12.07,9.15,13.05
T2MDEW,2022,23.5,81.875,6.38,4.57,3.91,0.07,11.99,17.19,23.56,23.28,22.94,18.55,11.76,8.46,12.72
T2MDEW,2022,23.5,82.5,6.52,4.86,3.96,0.1,12.37,17.03,23.29,23.09,22.75,18.41,11.52,8.17,12.67
T2MDEW,2022,23.5,83.125,6.75,4.77,5.01,1.07,12.74,17.0,23.28,23.32,23.0,18.89,11.85,8.15,12.99
T2MDEW,2022,23.5,83.75,7.1,5.05,6.01,1.67,12.46,16.24,22.3,22.7,22.37,18.31,11.04,7.64,12.74
T2MDEW,2022,24.0,76.25,6.37,1.89,2.57,1.92,10.5,17.77,23.94,23.55,23.3,17.47,11.4,8.75,12.45
T2MDEW,2022,24.0,76.875,6.69,2.57,2.55,1.46,10.06,17.48,24.2,23.72,23.44,17.92,12.35,9.65,12.67
T2MDEW,2022,24.0,77.5,6.88,4.68,3.45,1.07,9.78,17.16,24.13,23.59,23.25,17.84,12.39,9.98,12.85
T2MDEW,2022,24.0,78.125,6.83,3.63,2.75,0.77,9.63,17.02,24.3,23.84,23.48,18.09,12.56,9.74,12.72
T2MDEW,2022,24.0,78.75,6.98,4.88,3.07,0.62,9.71,16.87,24.16,23.68,23.36,18.14,12.4,9.66,12.79
T2MDEW,2022,24.0,79.375,7.08,4.98,3.05,0.62,10.03,17.23,24.39,23.92,23.63,18.62,12.59,9.66,12.98
T2MDEW,2022,24.0,80.0,6.91,4.75,3.0,0.42,10.16,17.33,24.3,23.89,23.62,18.71,12.57,9.44,12.92
T2MDEW,2022,24.0,80.625,6.91,4.89,3.17,0.27,10.79,17.18,24.08,23.88,23.58,18.74,12.48,9.1,12.92
T2MDEW,2022,24.0,81.25,6.93,4.63,3.35,0.34,12.03,17.52,23.99,23.96,23.61,18.91,12.41,8.95,13.05
T2MDEW,2022,24.0,81.875,6.22,4.18,3.23,-0.1,12.01,17.26,23.66,23.74,23.41,18.82,11.94,7.97,12.69
T2MDEW,2022,24.0,82.5,6.25,4.62,3.84,0.91,12.71,17.34,23.65,23.93,23.57,19.0,12.04,7.95,12.98
T2MDEW,2022,24.0,83.125,6.98,5.48,5.6,2.6,13.27,17.48,23.59,24.13,23.75,19.35,12.13,8.11,13.54
T2MDEW,2022,24.0,83.75,7.63,5.79,6.21,1.61,12.74,16.68,23.2,24.1,23.69,19.29,11.39,7.21,13.29
T2MDEW,2022,24.5,76.25,6.87,3.12,3.36,2.65,10.64,17.75,24.41,23.98,23.75,17.91,11.94,8.89,12.94
T2MDEW,2022,24.5,76.875,6.62,2.7,2.92,1.67,10.09,17.35,24.34,23.91,23.69,18.07,12.36,9.1,12.73
T2MDEW,2022,24.5,77.5,6.36,3.99,2.99,0.87,9.76,16.81,23.97,23.54,23.26,17.75,12.16,9.11,12.55
T2MDEW,2022,24.5,78.125,6.52,3.83,3.22,0.91,9.83,16.68,24.28,23.92,23.6,18.13,12.49,9.19,12.72
T2MDEW,2022,24.5,78.75,6.88,5.32,3.86,1.03,10.09,16.71,24.38,24.05,23.77,18.51,12.78,9.58,13.08
T2MDEW,2022,24.5,79.375,6.98,5.68,4.09,0.94,10.32,16.95,24.38,24.11,23.82,18.79,12.81,9.45,13.19
T2MDEW,2022,24.5,80.0,7.0,5.76,4.27,0.62,10.39,16.97,24.15,24.1,23.79,18.89,12.78,9.19,13.16
T2MDEW,2022,24.5,80.625,6.83,5.67,4.05,0.14,10.73,16.75,23.85,24.11,23.74,18.85,12.68,8.79,13.02
T2MDEW,2022,24.5,81.25,6.6,4.79,3.47,-0.01,11.68,17.03,23.84,24.21,23.84,18.92,12.57,8.45,12.95
T2MDEW,2022,24.5,81.875,6.5,4.45,3.57,0.11,11.95,17.2,23.78,24.23,23.88,18.98,12.37,8.19,12.93
T2MDEW,2022,24.5,82.5,6.46,4.83,3.94,0.08,12.41,16.96,23.58,24.38,24.0,19.17,12.46,8.41,13.06
T2MDEW,2022,24.5,83.125,6.99,5.64,5.52,1.45,12.68,16.95,23.62,24.51,24.18,19.44,12.13,7.87,13.42
T2MDEW,2022,24.5,83.75,7.56,6.13,6.46,2.41,13.02,16.95,23.48,24.56,24.16,19.26,11.16,7.01,13.51
T2MDEW,2022,25.0,76.25,7.11,4.63,3.35,1.77,10.21,17.37,24.83,24.43,24.13,18.2,12.41,8.65,13.09
T2MDEW,2022,25.0,76.875,6.43,3.04,2.99,1.12,9.86,16.84,24.38,24.14,23.89,18.15,12.37,8.54,12.65
T2MDEW,2022,25.0,77.5,6.04,3.24,2.85,0.45,9.71,16.38,23.96,23.77,23.52,17.9,12.07,8.13,12.34
T2MDEW,2022,25.0,78.125,6.19,4.21,3.7,1.1,9.98,16.24,24.16,24.13,23.81,18.37,12.56,8.76,12.77
T2MDEW,2022,25.0,78.75,6.74,5.76,4.61,1.25,10.33,16.52,24.42,24.45,24.17,18.89,13.0,9.2,13.28
T2MDEW,2022,25.0,79.375,7.11,6.35,5.18,0.78,10.36,16.76,24.39,24.58,24.27,19.16,13.04,9.07,13.42
T2MDEW,2022,25.0,80.0,7.12,6.21,5.69,0.76,10.45,16.69,24.1,24.65,24.29,19.33,13.14,8.82,13.44
T2MDEW,2022,25.0,80.625,6.85,5.91,5.18,0.43,10.67,16.43,23.89,24.56,24.16,19.26,13.02,8.37,13.23
T2MDEW,2022,25.0,81.25,6.57,5.15,4.27,0.21,11.37,16.64,24.1,24.7,24.27,19.36,12.83,8.03,13.13
T2MDEW,2022,25.0,81.875,6.78,5.19,4.24,0.27,11.69,16.89,24.35,24.9,24.47,19.53,12.81,8.08,13.27
T2MDEW,2022,25.0,82.5,6.93,5.52,4.48,0.79,12.47,16.93,24.05,25.0,24.57,19.63,12.7,7.94,13.42
T2MDEW,2022,25.0,83.125,7.51,6.46,5.18,1.14,12.64,17.23,24.1,24.92,24.51,19.7,12.41,7.92,13.64
T2MDEW,2022,25.0,83.75,7.53,6.33,6.38,2.4,13.48,17.56,23.78,24.82,24.47,19.39,11.42,7.08,13.72
T2MDEW,2022,25.5,76.25,7.08,5.12,3.25,0.84,9.82,17.13,25.07,24.74,24.34,18.27,12.3,7.84,12.98
T2MDEW,2022,25.5,76.875,5.99,3.51,3.18,0.52,9.53,16.31,24.22,24.33,24.0,18.16,12.24,7.75,12.48
T2MDEW,2022,25.5,77.5,5.85,3.31,2.9,0.21,9.47,16.09,23.92,23.97,23.67,17.94,11.89,7.02,12.19
T2MDEW,2022,25.5,78.125,5.38,3.82,3.55,0.29,9.44,15.57,23.92,24.49,24.14,18.66,12.63,7.73,12.47
T2MDEW,2022,25.5,78.75,6.46,5.49,5.43,0.63,9.91,15.97,24.13,24.77,24.44,19.13,12.97,8.35,13.14
T2MDEW,2022,25.5,79.375,7.24,6.54,6.96,1.18,10.4,16.39,24.02,24.88,24.55,19.43,13.19,8.78,13.63
T2MDEW,2022,25.5,80.0,7.37,6.79,7.35,1.32,10.52,16.18,23.86,25.01,24.66,19.69,13.46,8.84,13.75
T2MDEW,2022,25.5,80.625,7.24,6.57,7.06,1.07,10.83,15.97,23.91,25.18,24.75,19.87,13.57,8.48,13.71
T2MDEW,2022,25.5,81.25,6.71,6.01,6.03,0.73,11.26,16.1,24.18,25.3,24.81,19.89,13.26,7.86,13.51
T2MDEW,2022,25.5,81.875,6.95,6.08,5.75,0.87,11.66,16.52,24.62,25.36,24.87,19.89,12.9,7.74,13.6
T2MDEW,2022,25.5,82.5,7.55,6.16,5.68,1.48,12.66,17.09,24.47,25.4,24.95,20.01,13.12,8.35,13.91
T2MDEW,2022,25.5,83.125,7.94,6.7,6.31,2.13,13.25,17.69,24.59,25.33,25.0,20.11,12.79,8.1,14.16
T2MDEW,2022,25.5,83.75,8.4,7.19,7.92,3.9,14.53,18.28,24.28,25.1,24.85,19.98,12.34,7.81,14.55
T2MDEW,2022,26.0,76.25,6.71,6.16,4.25,0.46,9.54,16.94,24.95,24.69,24.15,17.99,11.9,6.68,12.87
T2MDEW,2022,26.0,76.875,5.88,4.92,4.12,0.39,9.37,16.1,24.2,24.59,24.13,18.22,11.71,5.96,12.47
T2MDEW,2022,26.0,77.5,5.91,4.1,3.86,0.42,9.42,16.0,24.17,24.42,23.99,18.14,11.52,5.58,12.29
T2MDEW,2022,26.0,78.125,5.58,4.71,5.01,0.33,9.42,15.5,23.71,24.7,24.25,18.68,11.64,5.73,12.44
T2MDEW,2022,26.0,78.75,6.38,5.79,6.5,0.45,9.74,15.61,23.99,25.04,24.63,19.24,12.58,6.78,13.06
T2MDEW,2022,26.0,79.375,6.83,6.39,6.88,0.67,10.35,15.9,23.98,25.16,24.75,19.56,13.04,7.71,13.43
T2MDEW,2022,26.0,80.0,7.05,6.7,7.54,1.16,10.56,15.44,23.75,25.24,24.75,19.78,13.4,8.19,13.63
T2MDEW,2022,26.0,80.625,7.36,6.95,8.04,1.47,10.94,15.21,23.74,25.3,24.73,19.91,13.7,8.61,13.83
T2MDEW,2022,26.0,81.25,7.22,6.68,7.59,1.3,11.57,15.54,23.95,25.36,24.75,19.99,13.78,8.29,13.83
T2MDEW,2022,26.0,81.875,7.62,6.96,7.91,1.83,12.09,16.15,24.27,25.4,24.85,20.05,13.64,8.08,14.07
T2MDEW,2022,26.0,82.5,7.93,7.07,7.96,2.36,13.05,16.85,24.19,25.43,24.95,20.24,13.83,8.53,14.37
T2MDEW,2022,26.0,83.125,8.65,7.68,8.59,3.63,13.91,17.73,24.52,25.38,25.06,20.4,13.78,8.71,14.84
T2MDEW,2022,26.0,83.75,9.25,8.21,9.08,5.26,15.13,18.61,24.56,25.24,25.03,20.53,13.5,8.74,15.26
T2MDEW,2022,26.5,76.25,6.02,6.13,4.16,0.14,9.36,16.71,24.77,24.57,23.75,17.41,10.66,4.97,12.39
T2MDEW,2022,26.5,76.875,5.88,5.63,4.49,0.2,9.19,16.0,24.29,24.54,23.77,17.96,10.83,4.94,12.31
T2MDEW,2022,26.5,77.5,5.72,5.31,6.14,0.32,9.31,15.42,23.9,24.85,24.21,18.68,11.34,5.03,12.52
T2MDEW,2022,26.5,78.125,5.86,5.46,6.27,0.19,9.37,15.3,23.87,25.03,24.39,18.94,11.57,5.2,12.62
T2MDEW,2022,26.5,78.75,5.99,5.99,7.29,0.54,9.89,15.07,23.89,25.18,24.62,19.3,12.2,5.85,12.98
T2MDEW,2022,26.5,79.375,6.15,6.73,8.46,1.69,10.6,15.03,23.81,25.25,24.64,19.56,12.63,6.5,13.42
T2MDEW,2022,26.5,80.0,6.55,7.24,8.8,2.27,11.1,14.79,23.78,25.32,24.61,19.81,13.24,7.51,13.75
T2MDEW,2022,26.5,80.625,7.12,7.47,8.81,2.43,11.82,14.93,23.78,25.3,24.54,20.01,13.64,8.2,14.0
T2MDEW,2022,26.5,81.25,7.72,7.57,8.88,2.8,12.67,15.5,23.73,25.28,24.58,20.2,13.94,8.67,14.29
T2MDEW,2022,26.5,81.875,8.45,8.22,9.28,3.92,13.14,16.38,23.84,25.37,24.8,20.32,14.1,8.93,14.73
T2MDEW,2022,26.5,82.5,8.76,8.16,9.2,3.98,14.07,17.04,23.93,25.35,24.82,20.52,14.36,9.46,14.97
T2MDEW,2022,26.5,83.125,9.2,8.56,9.55,5.39,14.63,17.89,24.2,25.31,25.04,20.65,14.47,9.62,15.38
T2MDEW,2022,26.5,83.75,9.58,8.87,9.9,7.05,15.79,18.97,24.47,25.28,25.13,20.84,14.58,9.83,15.86
T2MDEW,2022,27.0,76.25,5.37,5.71,4.52,-0.11,8.75,16.03,24.34,24.06,22.79,16.45,9.44,3.71,11.76
T2MDEW,2022,27.0,76.875,5.58,5.6,6.34,0.23,8.93,15.48,23.87,24.27,23.23,17.68,10.19,3.99,12.12
T2MDEW,2022,27.0,77.5,5.74,5.81,7.53,0.76,9.36,15.07,23.63,24.49,23.71,18.62,11.45,4.86,12.59
T2MDEW,2022,27.0,78.125,5.94,5.93,7.44,0.65,9.68,14.88,23.76,24.79,23.92,18.94,11.83,5.03,12.73
T2MDEW,2022,27.0,78.75,5.83,6.37,8.22,1.19,10.31,14.44,23.64,24.91,24.1,19.22,12.22,5.46,12.99
T2MDEW,2022,27.0,79.375,5.87,6.84,8.7,1.86,11.07,14.22,23.71,24.93,24.06,19.35,12.25,5.69,13.21
T2MDEW,2022,27.0,80.0,6.11,7.03,8.77,1.96,11.92,14.38,23.86,24.96,24.11,19.62,12.88,6.47,13.51
T2MDEW,2022,27.0,80.625,7.05,7.74,9.24,2.94,13.08,14.99,23.74,25.0,24.29,20.0,13.67,7.93,14.14
T2MDEW,2022,27.0,81.25,7.83,8.29,9.81,4.53,14.38,16.05,23.56,25.01,24.48,20.34,14.12,8.75,14.76
T2MDEW,2022,27.0,81.875,8.74,8.97,10.5,6.24,15.08,17.39,23.72,25.29,24.83,20.57,14.59,9.52,15.45
